Run;n_layer;n_units;learning_rate;activation;criterion;decroissant;optimizer;Smoothed;Value;Step
T1-T2_T4/trial_47;1;256;0,0008;ReLU;Huber;0;Adam;0,7059;0,7059;476
T1-T2_T4/trial_48;2;32;0;tanh;Huber;1;RMSprop;-8,7392;-8,7392;5 600
T1-T2_T4/trial_49;4;512;0,0004;ReLU;MSE;0;Adam;0,7065;0,7065;660
T1-T2_T4/trial_5;5;1 024;0,0005;ReLU;Huber;0;Adagrad;0,7372;0,7372;392
T1-T2_T4/trial_6;3;32;0;tanh;MAE;1;Adam;-10,0274;-10,0274;5 600
T1-T2_T4/trial_7;5;32;0,0001;sigmoid;MAE;0;Adam;-2,0703;-2,0703;5 600
T1-T2_T4/trial_8;1;1 024;0;tanh;MSE;0;RMSprop;0,6852;0,6852;2 145
T1-T2_T4/trial_9;4;256;0,0049;ReLU;MAE;1;Adagrad;0,6947;0,6947;1 045
T1-T3_T4/trial_0;1;1 024;0,0057;ReLU;MAE;0;Adagrad;0,87;0,87;350
T1-T3_T4/trial_1;5;32;0,0001;sigmoid;MSE;0;Adagrad;-10,2665;-10,2665;2 800
T1-T3_T4/trial_10;3;512;0,0006;tanh;Huber;1;Adam;-0,0441;-0,0441;784
T1-T3_T4/trial_11;4;128;0,0011;ReLU;Huber;1;RMSprop;0,861;0,861;1 853
T1-T3_T4/trial_12;5;128;0,001;ReLU;Huber;1;RMSprop;0,8457;0,8457;2 071
T1-T3_T4/trial_13;4;64;0,0001;ReLU;Huber;1;RMSprop;0,8693;0,8693;5 886
T1-T3_T4/trial_14;3;64;0;ReLU;Huber;1;RMSprop;0,8719;0,8719;9 047
T1-T3_T4/trial_15;2;64;0;tanh;Huber;1;Adam;-7,6059;-7,6059;5 600
T1-T3_T4/trial_16;3;64;0;ReLU;MSE;1;RMSprop;0,8601;0,8601;3 052
T1-T3_T4/trial_17;1;512;0,0001;ReLU;Huber;1;Adam;0,8708;0,8708;1 526
T1-T3_T4/trial_18;2;1 024;0;sigmoid;Huber;1;RMSprop;0,8562;0,8562;6 545
T1-T3_T4/trial_19;3;64;0,0002;tanh;MSE;1;Adam;0,7547;0,7547;19 620
T1-T3_T4/trial_2;2;256;0,0057;ReLU;MAE;1;Adagrad;0,8568;0,8568;392
T1-T3_T4/trial_20;2;64;0,0001;ReLU;Huber;1;RMSprop;0,8523;0,8523;1 232
T1-T3_T4/trial_21;1;512;0,0002;ReLU;Huber;1;Adam;0,8649;0,8649;1 308
T1-T3_T4/trial_22;1;512;0,0001;ReLU;Huber;1;Adam;0,8426;0,8426;1 635
T1-T3_T4/trial_23;1;512;0;ReLU;Huber;1;Adam;0,8715;0,8715;2 725
T1-T3_T4/trial_24;3;1 024;0;ReLU;Huber;1;Adam;0,8669;0,8669;1 526
T1-T3_T4/trial_25;2;512;0;ReLU;Huber;1;Adam;0,8624;0,8624;5 123
T1-T3_T4/trial_26;1;32;0;ReLU;Huber;1;Adam;0,8689;0,8689;5 600
T1-T3_T4/trial_27;3;1 024;0,0001;ReLU;Huber;1;RMSprop;0,8296;0,8296;770
T1-T3_T4/trial_28;2;64;0,0003;sigmoid;MAE;1;Adam;0,7826;0,7826;8 829
T1-T3_T4/trial_29;1;512;0;tanh;MSE;0;RMSprop;0,7377;0,7377;2 800
T1-T3_T4/trial_3;4;128;0,0021;ReLU;Huber;1;Adagrad;0,8809;0,8809;896
T1-T3_T4/trial_30;1;1 024;0,0001;ReLU;MAE;1;Adam;0,8698;0,8698;924
T1-T3_T4/trial_31;3;1 024;0;ReLU;Huber;1;Adam;0,8731;0,8731;1 635
T1-T3_T4/trial_32;3;1 024;0,0001;ReLU;Huber;1;Adam;0,8655;0,8655;1 635
T1-T3_T4/trial_33;4;1 024;0;ReLU;Huber;1;Adam;0,8673;0,8673;2 398
T1-T3_T4/trial_34;5;1 024;0;ReLU;Huber;1;Adagrad;0,7829;0,7829;21 800
T1-T3_T4/trial_35;4;32;0;ReLU;Huber;0;Adam;0,8684;0,8684;15 042
T1-T3_T4/trial_36;4;32;0;sigmoid;MSE;0;Adam;-9,5472;-9,5472;2 800
T1-T3_T4/trial_37;5;32;0;ReLU;Huber;0;Adam;0,8686;0,8686;21 800
T1-T3_T4/trial_38;4;256;0;ReLU;MAE;0;Adam;0,8727;0,8727;4 578
T1-T3_T4/trial_39;4;32;0;ReLU;Huber;0;Adam;0,8757;0,8757;2 800
T1-T3_T4/trial_4;4;256;0,0001;sigmoid;Huber;0;RMSprop;0,7032;0,7032;2 604
T1-T3_T4/trial_40;5;32;0,0001;sigmoid;Huber;0;Adagrad;-11,6502;-11,6502;21 800
T1-T3_T4/trial_41;5;32;0;ReLU;Huber;0;Adam;0,869;0,869;19 293
T1-T3_T4/trial_42;5;32;0;ReLU;Huber;0;Adam;0,8681;0,8681;12 317
T1-T3_T4/trial_43;4;32;0;ReLU;Huber;0;Adam;0,8594;0,8594;21 800
T1-T3_T4/trial_44;5;128;0;ReLU;Huber;0;Adam;0,8721;0,8721;7 194
T1-T3_T4/trial_45;5;128;0;ReLU;Huber;0;Adam;0,8785;0,8785;5 170
T1-T3_T4/trial_46;5;128;0;tanh;Huber;0;Adam;-0,3068;-0,3068;11 000
T1-T3_T4/trial_47;5;128;0;ReLU;MAE;0;Adagrad;0,669;0,669;11 000
T1-T3_T4/trial_48;5;128;0;ReLU;Huber;0;Adam;0,8752;0,8752;5 445
T1-T3_T4/trial_49;5;128;0,0031;ReLU;MSE;0;Adam;0,8302;0,8302;660
T1-T3_T4/trial_5;2;1 024;0;ReLU;MSE;0;Adam;0,8842;0,8842;840
T1-T3_T4/trial_6;1;1 024;0,0003;tanh;MAE;0;Adam;0,8268;0,8268;660
T1-T3_T4/trial_7;3;256;0,0038;sigmoid;Huber;0;Adagrad;-0,0547;-0,0547;1 540
T1-T3_T4/trial_8;2;1 024;0,0001;ReLU;Huber;1;Adam;0,8773;0,8773;392
T1-T3_T4/trial_9;2;32;0,0065;ReLU;MAE;1;Adagrad;0,8693;0,8693;3 052
T1_T4/trial_0;1;32;0,0004;ReLU;Huber;1;Adam;0,5656;0,5656;378
T1_T4/trial_1;5;128;0,0047;tanh;MSE;0;Adam;-0,0004;-0,0004;140
T1_T4/trial_10;3;32;0,0002;ReLU;MAE;0;Adam;0,5664;0,5664;476
T1_T4/trial_11;1;32;0;ReLU;MAE;0;RMSprop;0,5016;0,5016;5 600
T1_T4/trial_12;2;512;0,0006;ReLU;Huber;0;RMSprop;0,5527;0,5527;616
T1_T4/trial_13;1;64;0,0001;sigmoid;Huber;0;RMSprop;-0,8184;-0,8184;2 800
T1_T4/trial_14;3;32;0;ReLU;Huber;1;Adagrad;-11,4315;-11,4315;22 200
T1_T4/trial_15;1;512;0,0001;sigmoid;MAE;0;Adam;0,5293;0,5293;2 716
T1_T4/trial_16;2;64;0,0006;ReLU;Huber;1;RMSprop;0,5654;0,5654;196
T1_T4/trial_17;2;64;0,0005;ReLU;Huber;1;Adam;0,5698;0,5698;840
T1_T4/trial_18;3;64;0,0051;ReLU;MSE;1;Adam;0,533;0,533;560
T1_T4/trial_19;2;1 024;0,0006;ReLU;MAE;1;Adam;0,5829;0,5829;280
T1_T4/trial_2;4;128;0;tanh;MSE;1;Adam;-6,826;-6,826;2 800
T1_T4/trial_20;4;32;0,0004;ReLU;Huber;1;Adam;0,5699;0,5699;1 512
T1_T4/trial_21;4;32;0,0004;ReLU;Huber;1;Adam;0,5638;0,5638;1 512
T1_T4/trial_22;4;32;0,0011;ReLU;Huber;1;Adam;0,5696;0,5696;1 120
T1_T4/trial_23;3;64;0,0029;ReLU;Huber;1;Adam;0,572;0,572;784
T1_T4/trial_24;4;64;0,0036;ReLU;Huber;1;Adam;0,5795;0,5795;448
T1_T4/trial_25;3;64;0,003;ReLU;Huber;1;Adam;0,4644;0,4644;448
T1_T4/trial_26;3;64;0,0022;tanh;Huber;1;Adam;-0,0257;-0,0257;2 072
T1_T4/trial_27;4;64;0,0089;ReLU;Huber;1;Adagrad;0,5655;0,5655;504
T1_T4/trial_28;4;64;0,0009;ReLU;MAE;1;Adam;0,5606;0,5606;616
T1_T4/trial_29;2;1 024;0,0001;ReLU;MSE;1;Adam;0,5871;0,5871;1 456
T1_T4/trial_3;1;256;0,0001;tanh;MSE;1;RMSprop;0,52;0,52;6 660
T1_T4/trial_30;3;32;0,0003;ReLU;Huber;1;Adam;0,5676;0,5676;1 736
T1_T4/trial_31;3;32;0,0003;ReLU;Huber;1;Adam;0,5556;0,5556;1 064
T1_T4/trial_32;3;32;0,0002;ReLU;Huber;1;Adam;0,5552;0,5552;1 512
T1_T4/trial_33;3;32;0,0001;tanh;Huber;1;Adam;-2,1984;-2,1984;11 200
T1_T4/trial_34;3;128;0,0001;ReLU;MSE;1;Adam;0,5621;0,5621;1 512
T1_T4/trial_35;2;64;0,0002;tanh;Huber;1;Adam;0,4272;0,4272;5 600
T1_T4/trial_36;3;32;0,0098;ReLU;Huber;1;Adam;0,5791;0,5791;560
T1_T4/trial_37;3;128;0,0009;ReLU;MSE;1;Adagrad;0,554;0,554;1 736
T1_T4/trial_38;2;256;0,0003;tanh;Huber;1;Adam;0,5087;0,5087;2 212
T1_T4/trial_39;2;1 024;0,0001;ReLU;Huber;1;Adam;0,5849;0,5849;364
T1_T4/trial_4;1;512;0;sigmoid;Huber;0;RMSprop;0,4828;0,4828;6 771
T1_T4/trial_40;4;64;0;ReLU;Huber;1;Adagrad;-9,9046;-9,9046;22 200
T1_T4/trial_41;4;32;0,0004;ReLU;Huber;1;Adam;0,5703;0,5703;1 568
T1_T4/trial_42;5;32;0,0002;ReLU;Huber;1;Adam;0,5282;0,5282;1 736
T1_T4/trial_43;3;32;0,0004;ReLU;Huber;1;Adam;0,5712;0,5712;952
T1_T4/trial_44;4;32;0,0006;ReLU;Huber;1;Adam;0,5583;0,5583;896
T1_T4/trial_45;3;256;0,002;ReLU;Huber;0;Adam;0,5266;0,5266;392
T1_T4/trial_46;3;32;0,0001;sigmoid;Huber;1;Adam;-4,1311;-4,1311;11 200
T1_T4/trial_47;2;512;0,0012;ReLU;MAE;1;RMSprop;0,5112;0,5112;1 887
T1_T4/trial_48;5;128;0,0061;tanh;Huber;0;Adam;-0,0312;-0,0312;196
T1_T4/trial_49;3;32;0,0003;sigmoid;MSE;1;Adagrad;-9,3549;-9,3549;2 800
T1_T4/trial_5;5;1 024;0,0002;sigmoid;Huber;0;Adagrad;-0,0666;-0,0666;22 200
T1_T4/trial_6;2;128;0,0015;sigmoid;Huber;1;Adagrad;-1,5665;-1,5665;22 200
T1_T4/trial_7;5;256;0;sigmoid;Huber;1;Adam;-4,0139;-4,0139;22 200
T1_T4/trial_8;5;256;0,0015;ReLU;Huber;1;RMSprop;0,3001;0,3001;280
T1_T4/trial_9;2;512;0,0016;sigmoid;Huber;1;Adam;-0,023;-0,023;504
T2-T3_T4/trial_0;2;64;0,0004;sigmoid;Huber;1;Adam;0,7702;0,7702;4 455
T2-T3_T4/trial_1;5;64;0,0002;sigmoid;Huber;0;Adam;-0,0096;-0,0096;4 914
T2-T3_T4/trial_10;1;32;0;tanh;MAE;0;RMSprop;-6,6582;-6,6582;10 800
T2-T3_T4/trial_11;2;64;0;sigmoid;Huber;1;RMSprop;-8,7019;-8,7019;2 800
T2-T3_T4/trial_12;3;32;0,0006;ReLU;Huber;1;Adagrad;0,8686;0,8686;10 800
T2-T3_T4/trial_13;3;32;0,0007;ReLU;MAE;1;Adagrad;0,869;0,869;7 344
T2-T3_T4/trial_14;4;32;0,0099;ReLU;Huber;1;Adagrad;0,8736;0,8736;1 566
T2-T3_T4/trial_15;4;32;0,0009;ReLU;Huber;1;Adagrad;0,8686;0,8686;10 800
T2-T3_T4/trial_16;4;32;0,0012;ReLU;Huber;1;Adagrad;-11,0616;-11,0616;10 800
T2-T3_T4/trial_17;4;512;0,0001;tanh;Huber;1;Adagrad;-7,6267;-7,6267;10 800
T2-T3_T4/trial_18;4;32;0,0043;ReLU;Huber;1;RMSprop;0,8271;0,8271;154
T2-T3_T4/trial_19;5;32;0,0013;ReLU;Huber;1;Adagrad;0,8554;0,8554;21 400
T2-T3_T4/trial_2;2;256;0,0019;sigmoid;MAE;0;Adam;0,7741;0,7741;756
T2-T3_T4/trial_20;5;32;0,0093;tanh;Huber;1;Adagrad;-6,2757;-6,2757;21 400
T2-T3_T4/trial_21;5;32;0,0012;ReLU;Huber;1;Adagrad;-12,7582;-12,7582;21 400
T2-T3_T4/trial_22;4;32;0,0013;ReLU;Huber;1;Adagrad;0,8511;0,8511;14 980
T2-T3_T4/trial_23;5;32;0,0009;ReLU;Huber;1;Adagrad;-12,5094;-12,5094;21 400
T2-T3_T4/trial_24;4;32;0,0004;ReLU;Huber;1;Adagrad;0,7292;0,7292;10 800
T2-T3_T4/trial_25;5;256;0,0051;ReLU;Huber;1;RMSprop;0,8228;0,8228;486
T2-T3_T4/trial_26;4;512;0,0001;ReLU;Huber;1;Adagrad;0,8582;0,8582;17 548
T2-T3_T4/trial_27;3;512;0,0001;ReLU;Huber;1;Adagrad;0,8608;0,8608;19 688
T2-T3_T4/trial_28;3;512;0,0001;ReLU;MSE;1;Adagrad;0,8609;0,8609;21 400
T2-T3_T4/trial_29;1;512;0;tanh;Huber;1;RMSprop;0,828;0,828;5 992
T2-T3_T4/trial_3;3;32;0,0067;ReLU;MAE;0;Adagrad;0,8636;0,8636;1 134
T2-T3_T4/trial_30;3;512;0,0001;sigmoid;Huber;1;Adagrad;-9,1564;-9,1564;21 400
T2-T3_T4/trial_31;4;512;0;ReLU;Huber;1;Adagrad;0,7825;0,7825;21 400
T2-T3_T4/trial_32;3;512;0,0003;ReLU;Huber;1;Adagrad;0,8666;0,8666;11 877
T2-T3_T4/trial_33;3;512;0,0003;ReLU;Huber;1;Adagrad;0,8832;0,8832;2 106
T2-T3_T4/trial_34;2;512;0,0003;ReLU;Huber;1;Adagrad;0,883;0,883;3 159
T2-T3_T4/trial_35;2;512;0,0002;sigmoid;Huber;1;Adam;0,8097;0,8097;2 808
T2-T3_T4/trial_36;2;512;0,0003;ReLU;MAE;0;Adagrad;0,8823;0,8823;2 997
T2-T3_T4/trial_37;3;512;0,0001;ReLU;Huber;1;Adam;0,8748;0,8748;702
T2-T3_T4/trial_38;2;1 024;0,0001;ReLU;MSE;0;Adam;0,8772;0,8772;675
T2-T3_T4/trial_39;3;64;0,0004;ReLU;Huber;1;Adam;0,8751;0,8751;1 485
T2-T3_T4/trial_4;5;1 024;0,0002;ReLU;MSE;1;Adam;0,8633;0,8633;1 134
T2-T3_T4/trial_40;1;64;0,0005;sigmoid;MSE;1;Adam;0,7938;0,7938;4 698
T2-T3_T4/trial_41;3;64;0,0002;ReLU;Huber;1;Adam;0,8785;0,8785;1 458
T2-T3_T4/trial_42;3;64;0,0003;ReLU;Huber;1;Adam;0,8767;0,8767;1 323
T2-T3_T4/trial_43;3;64;0,0003;ReLU;Huber;1;Adam;0,8798;0,8798;756
T2-T3_T4/trial_44;2;64;0,0006;ReLU;MAE;0;Adam;0,8692;0,8692;1 134
T2-T3_T4/trial_45;3;128;0,0002;ReLU;Huber;1;Adam;0,8792;0,8792;1 242
T2-T3_T4/trial_46;2;128;0,0002;tanh;Huber;1;Adam;0,7564;0,7564;3 726
T2-T3_T4/trial_47;3;128;0,0004;ReLU;Huber;0;Adam;0,8769;0,8769;783
T2-T3_T4/trial_48;3;128;0;ReLU;MAE;1;Adam;0,8814;0,8814;2 889
T2-T3_T4/trial_49;2;1 024;0,0001;sigmoid;MSE;1;Adam;0,8061;0,8061;2 800
T2-T3_T4/trial_5;2;1 024;0,0025;ReLU;MSE;0;Adam;0,8505;0,8505;1 391
T2-T3_T4/trial_6;4;512;0,0034;ReLU;MSE;1;Adam;0,8688;0,8688;1 080
T2-T3_T4/trial_7;4;128;0,0002;ReLU;MSE;1;Adagrad;0,8498;0,8498;21 400
T2-T3_T4/trial_8;3;256;0,0024;tanh;Huber;0;Adagrad;0,7511;0,7511;1 232
T2-T3_T4/trial_9;5;128;0,0081;sigmoid;MAE;0;Adagrad;-0,015;-0,015;1 728
T2_T4/trial_0;4;512;0;tanh;MAE;1;RMSprop;-1,6159;-1,6159;5 600
T2_T4/trial_1;1;128;0,0005;tanh;MSE;1;RMSprop;0,6367;0,6367;1 106
T2_T4/trial_10;2;256;0,0001;ReLU;MAE;0;RMSprop;0,6727;0,6727;1 595
T2_T4/trial_11;3;64;0,0001;ReLU;MAE;0;Adam;0,641;0,641;3 052
T2_T4/trial_12;3;256;0;ReLU;MAE;0;Adam;0,6451;0,6451;4 687
T2_T4/trial_13;2;512;0,0002;ReLU;MAE;0;Adam;0,6745;0,6745;2 180
T2_T4/trial_14;2;64;0,0009;ReLU;MAE;0;RMSprop;0,529;0,529;420
T2_T4/trial_15;2;32;0,0002;sigmoid;MAE;0;Adam;0,4502;0,4502;11 227
T2_T4/trial_16;1;128;0,0012;ReLU;MAE;0;RMSprop;0,6207;0,6207;1 308
T2_T4/trial_17;2;256;0,0003;ReLU;MAE;0;Adam;0,642;0,642;1 090
T2_T4/trial_18;3;512;0,0001;tanh;Huber;0;RMSprop;0,4411;0,4411;1 064
T2_T4/trial_19;3;256;0,0002;sigmoid;MSE;0;Adam;-0,0557;-0,0557;1 595
T2_T4/trial_2;5;1 024;0,0004;ReLU;MSE;1;Adagrad;0,7015;0,7015;4 290
T2_T4/trial_20;4;512;0,0008;ReLU;MAE;0;RMSprop;0,6681;0,6681;2 289
T2_T4/trial_21;3;512;0;ReLU;MAE;1;Adam;0,6667;0,6667;3 379
T2_T4/trial_22;3;512;0,0001;ReLU;MAE;1;Adam;0,6767;0,6767;2 725
T2_T4/trial_23;3;512;0,0001;ReLU;MAE;1;Adam;0,6689;0,6689;2 071
T2_T4/trial_24;4;512;0,0001;ReLU;MAE;1;Adam;0,6243;0,6243;2 725
T2_T4/trial_25;3;128;0;ReLU;MAE;1;Adam;0,6727;0,6727;5 123
T2_T4/trial_26;3;64;0;ReLU;MAE;1;RMSprop;0,639;0,639;8 175
T2_T4/trial_27;4;32;0;ReLU;MAE;1;Adam;-12,7645;-12,7645;11 000
T2_T4/trial_28;3;256;0,0001;tanh;Huber;1;Adam;0,5916;0,5916;5 600
T2_T4/trial_29;5;512;0;sigmoid;MSE;1;RMSprop;-7,4657;-7,4657;5 600
T2_T4/trial_3;3;256;0,0001;ReLU;MAE;0;RMSprop;0,6722;0,6722;3 270
T2_T4/trial_30;4;512;0;tanh;MAE;1;RMSprop;-0,1124;-0,1124;12 753
T2_T4/trial_31;2;512;0,0001;ReLU;MAE;0;Adam;0,6769;0,6769;1 308
T2_T4/trial_32;2;512;0,0091;ReLU;MAE;0;Adam;0,6181;0,6181;1 090
T2_T4/trial_33;1;512;0,0001;ReLU;MAE;1;Adam;0,6405;0,6405;2 071
T2_T4/trial_34;3;128;0,0004;ReLU;MSE;0;Adam;0,718;0,718;518
T2_T4/trial_35;2;1 024;0,0003;tanh;MAE;1;Adagrad;0,571;0,571;21 800
T2_T4/trial_36;3;512;0,0006;ReLU;Huber;1;Adam;0,6326;0,6326;1 417
T2_T4/trial_37;3;256;0,0007;ReLU;Huber;1;Adagrad;0,6819;0,6819;2 420
T2_T4/trial_38;4;256;0,0007;sigmoid;Huber;1;Adagrad;-9,9922;-9,9922;11 000
T2_T4/trial_39;3;256;0,0023;ReLU;Huber;1;Adagrad;0,686;0,686;1 430
T2_T4/trial_4;4;256;0;tanh;Huber;0;Adagrad;-9,9103;-9,9103;2 800
T2_T4/trial_40;4;256;0,0019;ReLU;Huber;1;Adagrad;0,6867;0,6867;1 870
T2_T4/trial_41;5;256;0,0014;ReLU;Huber;1;Adagrad;0,6746;0,6746;1 925
T2_T4/trial_42;5;256;0,0022;ReLU;Huber;1;Adagrad;0,6905;0,6905;1 430
T2_T4/trial_43;5;256;0,0022;ReLU;Huber;1;Adagrad;0,678;0,678;1 375
T2_T4/trial_44;5;256;0,0025;ReLU;Huber;1;Adagrad;0,6735;0,6735;990
T2_T4/trial_45;5;256;0,0039;ReLU;Huber;1;Adagrad;0,6692;0,6692;1 485
T2_T4/trial_46;5;256;0,0017;ReLU;Huber;1;Adagrad;0,7004;0,7004;1 650
T2_T4/trial_47;5;256;0,0048;ReLU;Huber;1;Adagrad;0,7019;0,7019;1 320
T2_T4/trial_48;4;256;0,003;tanh;Huber;1;Adagrad;-0,8358;-0,8358;11 000
T2_T4/trial_49;5;256;0,0016;ReLU;Huber;1;Adagrad;0,6812;0,6812;1 870
T2_T4/trial_5;4;1 024;0,0043;sigmoid;Huber;1;Adagrad;-0,1124;-0,1124;3 488
T2_T4/trial_6;1;1 024;0;sigmoid;Huber;0;Adagrad;-10,0768;-10,0768;2 800
T2_T4/trial_7;3;512;0;ReLU;MAE;1;Adam;0,6773;0,6773;4 905
T2_T4/trial_8;5;512;0,0022;ReLU;MSE;1;Adam;0,6483;0,6483;1 090
T2_T4/trial_9;2;32;0,0001;ReLU;MAE;1;Adagrad;-4,6119;-4,6119;2 800
T3_T4/trial_0;1;1 024;0,0006;ReLU;MSE;1;Adam;0,8831;0,8831;224
T3_T4/trial_1;5;64;0,0049;sigmoid;MAE;0;RMSprop;-0,0245;-0,0245;140
T3_T4/trial_10;2;256;0,0006;ReLU;Huber;0;Adagrad;0,8659;0,8659;1 853
T3_T4/trial_11;2;256;0;ReLU;Huber;0;Adagrad;0,5299;0,5299;21 800
T3_T4/trial_12;2;256;0,0008;ReLU;Huber;0;Adagrad;0,8608;0,8608;1 199
T3_T4/trial_13;2;256;0,0006;ReLU;Huber;0;Adagrad;0,8688;0,8688;1 744
T3_T4/trial_14;3;128;0,0001;ReLU;Huber;0;Adagrad;0,8328;0,8328;21 800
T3_T4/trial_15;2;256;0,0004;ReLU;MAE;0;Adagrad;0,8678;0,8678;8 066
T3_T4/trial_16;3;32;0,0013;tanh;Huber;0;Adagrad;-3,0071;-3,0071;21 800
T3_T4/trial_17;2;128;0,0002;ReLU;Huber;0;Adagrad;0,8646;0,8646;12 208
T3_T4/trial_18;4;128;0,0002;ReLU;MAE;0;Adagrad;0,8604;0,8604;7 303
T3_T4/trial_19;1;128;0,0001;tanh;MSE;0;Adagrad;-6,6036;-6,6036;11 000
T3_T4/trial_2;2;1 024;0,0002;tanh;MSE;1;RMSprop;0,7349;0,7349;840
T3_T4/trial_20;2;512;0,0002;ReLU;Huber;0;Adagrad;0,8674;0,8674;8 175
T3_T4/trial_21;2;512;0,0002;ReLU;Huber;0;Adagrad;0,8662;0,8662;4 905
T3_T4/trial_22;3;512;0,0003;ReLU;Huber;0;Adagrad;0,8639;0,8639;4 687
T3_T4/trial_23;2;512;0,0001;ReLU;Huber;0;Adagrad;0,8655;0,8655;10 246
T3_T4/trial_24;1;512;0;ReLU;Huber;0;Adagrad;0,8371;0,8371;21 800
T3_T4/trial_25;2;512;0,0001;ReLU;Huber;0;Adagrad;0,8645;0,8645;9 156
T3_T4/trial_26;3;128;0,0003;ReLU;Huber;0;Adagrad;0,8635;0,8635;7 739
T3_T4/trial_27;2;512;0;ReLU;Huber;0;Adagrad;-1,0102;-1,0102;11 000
T3_T4/trial_28;1;512;0;sigmoid;MAE;0;Adagrad;-9,3012;-9,3012;2 800
T3_T4/trial_29;1;128;0,0004;ReLU;MSE;0;RMSprop;0,8811;0,8811;238
T3_T4/trial_3;5;64;0,0091;ReLU;Huber;1;RMSprop;0,3929;0,3929;252
T3_T4/trial_30;3;512;0,0001;tanh;MSE;0;Adam;0,8318;0,8318;4 033
T3_T4/trial_31;2;64;0,001;ReLU;Huber;0;Adagrad;0,8661;0,8661;6 540
T3_T4/trial_32;2;64;0,0012;ReLU;Huber;0;Adagrad;0,8593;0,8593;2 289
T3_T4/trial_33;2;64;0,0002;ReLU;Huber;0;Adagrad;0,8546;0,8546;21 800
T3_T4/trial_34;3;64;0,0003;ReLU;Huber;0;Adagrad;0,861;0,861;17 767
T3_T4/trial_35;2;64;0,0005;ReLU;Huber;1;RMSprop;0,8678;0,8678;196
T3_T4/trial_36;1;32;0,0019;sigmoid;Huber;0;Adagrad;-7,4902;-7,4902;2 800
T3_T4/trial_37;2;1 024;0,0009;ReLU;MSE;1;RMSprop;0,8414;0,8414;763
T3_T4/trial_38;3;64;0,0001;sigmoid;MAE;0;Adagrad;-10,0758;-10,0758;5 600
T3_T4/trial_39;1;128;0,0002;tanh;Huber;1;Adam;0,8477;0,8477;3 630
T3_T4/trial_4;4;1 024;0,0066;sigmoid;Huber;1;Adagrad;-0,0125;-0,0125;2 212
T3_T4/trial_40;4;512;0,0004;ReLU;Huber;0;RMSprop;0,7189;0,7189;112
T3_T4/trial_41;2;256;0,0006;ReLU;Huber;0;Adagrad;0,8686;0,8686;4 033
T3_T4/trial_42;2;1 024;0,0022;ReLU;Huber;0;Adagrad;0,8536;0,8536;872
T3_T4/trial_43;2;64;0,001;ReLU;Huber;0;Adagrad;0,8646;0,8646;6 213
T3_T4/trial_44;2;256;0,0006;ReLU;Huber;0;Adagrad;0,8669;0,8669;4 033
T3_T4/trial_45;2;256;0,0006;ReLU;Huber;1;Adagrad;0,8673;0,8673;4 251
T3_T4/trial_46;2;256;0,0008;sigmoid;Huber;0;Adam;0,8019;0,8019;1 260
T3_T4/trial_47;1;256;0,0016;ReLU;Huber;0;Adagrad;0,8697;0,8697;1 853
T3_T4/trial_48;5;256;0,0006;ReLU;Huber;0;Adagrad;0,8694;0,8694;1 635
T3_T4/trial_49;3;256;0,0036;ReLU;MAE;1;Adagrad;0,8674;0,8674;1 417
T3_T4/trial_5;4;256;0,0053;sigmoid;MSE;1;Adam;-0,0437;-0,0437;1 210
T3_T4/trial_6;1;256;0,0015;ReLU;Huber;1;RMSprop;0,8458;0,8458;364
T3_T4/trial_7;5;512;0,0001;sigmoid;Huber;0;Adam;-0,0878;-0,0878;1 853
T3_T4/trial_8;1;1 024;0,003;tanh;Huber;1;Adam;0,6589;0,6589;420
T3_T4/trial_9;3;32;0,0029;ReLU;MAE;0;Adam;0,8247;0,8247;330
T1-T2-T3_T5/trial_0;4;256;0,0005;ReLU;MAE;1;RMSprop;0,6311;0,6311;320
T1-T2-T3_T5/trial_1;3;256;0;sigmoid;MSE;0;RMSprop;-1,9974;-1,9974;4 000
T1-T2-T3_T5/trial_10;5;1 024;0,0002;ReLU;Huber;1;Adagrad;0,6785;0,6785;880
T1-T2-T3_T5/trial_11;5;1 024;0,0001;ReLU;Huber;1;Adagrad;0,7598;0,7598;4 000
T1-T2-T3_T5/trial_12;5;1 024;0,0001;ReLU;Huber;1;Adagrad;0,7306;0,7306;4 960
T1-T2-T3_T5/trial_13;4;1 024;0,0006;ReLU;Huber;1;Adagrad;0,7429;0,7429;480
T1-T2-T3_T5/trial_14;5;512;0,0001;ReLU;Huber;1;Adam;0,7147;0,7147;1 480
T1-T2-T3_T5/trial_15;4;32;0,0075;ReLU;Huber;1;Adagrad;0,743;0,743;4 266
T1-T2-T3_T5/trial_16;4;32;0,0089;ReLU;Huber;1;Adam;0,6558;0,6558;553
T1-T2-T3_T5/trial_17;4;32;0,0094;ReLU;MAE;1;Adagrad;0,7465;0,7465;11 376
T1-T2-T3_T5/trial_18;2;32;0,0009;ReLU;Huber;1;Adam;0,643;0,643;1 501
T1-T2-T3_T5/trial_19;4;512;0,0031;tanh;Huber;1;Adam;-0,1506;-0,1506;1 185
T1-T2-T3_T5/trial_2;3;128;0;ReLU;MSE;1;Adam;0,7875;0,7875;2 000
T1-T2-T3_T5/trial_20;2;512;0,0012;ReLU;MAE;1;Adagrad;0,7882;0,7882;280
T1-T2-T3_T5/trial_21;5;1 024;0,0001;ReLU;Huber;1;Adagrad;0,732;0,732;6 840
