Run;n_layer;n_units;learning_rate;activation;criterion;decroissant;optimizer;Smoothed;Value;Step
T4_T5/trial_42;5;1 024;0,0001;ReLU;Huber;1;Adam;2,6292;2,6292;1 040
T4_T5/trial_43;5;1 024;0,0001;ReLU;Huber;1;Adam;2,5586;2,5586;1 080
T4_T5/trial_44;5;64;0;ReLU;Huber;1;Adam;26,9953;26,9953;8 000
T4_T5/trial_45;5;1 024;0,0001;ReLU;Huber;0;Adam;3,2362;3,2362;880
T4_T5/trial_46;5;1 024;0,0001;ReLU;Huber;1;Adam;2,5269;2,5269;1 320
T4_T5/trial_47;5;256;0,0001;ReLU;MAE;1;Adam;2,5445;2,5445;1 501
T4_T5/trial_48;5;1 024;0;sigmoid;MSE;0;RMSprop;3,2645;3,2645;6 480
T4_T5/trial_49;5;1 024;0,0001;tanh;Huber;1;Adam;7,7742;7,7742;8 000
T4_T5/trial_5;5;256;0,0002;sigmoid;Huber;0;Adam;7,7688;7,7688;2 080
T4_T5/trial_6;4;1 024;0,0097;sigmoid;MAE;0;RMSprop;8,5271;8,5271;869
T4_T5/trial_7;5;64;0,0077;ReLU;Huber;0;RMSprop;3,545;3,545;160
T4_T5/trial_8;2;512;0,0001;ReLU;Huber;0;Adam;2,5494;2,5494;920
T4_T5/trial_9;5;32;0,0038;sigmoid;MAE;0;RMSprop;3,9052;3,9052;3 397
T1-T2-T3-T4_T5/trial_0;3;32;0,0004;ReLU;MSE;0;RMSprop;2,3917;2,3917;1 092
T1-T2-T3-T4_T5/trial_1;1;32;0;sigmoid;MSE;1;Adagrad;26,7789;26,7789;7 800
T1-T2-T3-T4_T5/trial_10;5;256;0,0005;ReLU;Huber;1;RMSprop;5,3651;5,3651;693
T1-T2-T3-T4_T5/trial_11;5;256;0,0004;ReLU;Huber;1;RMSprop;4,9268;4,9268;693
T1-T2-T3-T4_T5/trial_12;4;256;0,0001;ReLU;Huber;1;RMSprop;2,9316;2,9316;1 925
T1-T2-T3-T4_T5/trial_13;4;256;0,0001;ReLU;Huber;1;RMSprop;3,0638;3,0638;1 078
T1-T2-T3-T4_T5/trial_14;4;256;0,0001;ReLU;Huber;1;RMSprop;2,3915;2,3915;1 232
T1-T2-T3-T4_T5/trial_15;3;256;0,0001;ReLU;Huber;1;RMSprop;2,612;2,612;1 001
T1-T2-T3-T4_T5/trial_16;2;256;0;ReLU;Huber;1;RMSprop;2,9524;2,9524;924
T1-T2-T3-T4_T5/trial_17;2;64;0;ReLU;Huber;1;Adam;2,4072;2,4072;2 926
T1-T2-T3-T4_T5/trial_18;2;64;0;sigmoid;MAE;0;Adam;3,8016;3,8016;15 400
T1-T2-T3-T4_T5/trial_19;3;64;0,001;ReLU;Huber;1;Adam;2,4569;2,4569;1 001
T1-T2-T3-T4_T5/trial_2;2;128;0;tanh;Huber;0;RMSprop;17,5186;17,5186;2 000
T1-T2-T3-T4_T5/trial_20;2;1 024;0,0002;ReLU;Huber;1;Adam;2,4823;2,4823;616
T1-T2-T3-T4_T5/trial_21;2;1 024;0,0002;ReLU;Huber;1;Adam;2,4442;2,4442;924
T1-T2-T3-T4_T5/trial_22;2;1 024;0,0002;ReLU;Huber;1;Adam;3,1072;3,1072;1 001
T1-T2-T3-T4_T5/trial_23;3;64;0;ReLU;Huber;1;Adam;2,4801;2,4801;3 696
T1-T2-T3-T4_T5/trial_24;3;1 024;0;ReLU;Huber;1;Adam;2,3477;2,3477;2 464
T1-T2-T3-T4_T5/trial_25;3;1 024;0;sigmoid;MAE;1;Adam;5,0833;5,0833;15 400
T1-T2-T3-T4_T5/trial_26;3;1 024;0;ReLU;Huber;0;Adam;2,5048;2,5048;1 078
T1-T2-T3-T4_T5/trial_27;3;1 024;0;ReLU;Huber;0;Adam;2,4007;2,4007;310
T1-T2-T3-T4_T5/trial_28;3;1 024;0;ReLU;Huber;0;Adam;2,3814;2,3814;440
T1-T2-T3-T4_T5/trial_29;3;64;0;ReLU;MAE;0;Adam;2,5352;2,5352;4 056
T1-T2-T3-T4_T5/trial_3;3;64;0,0068;tanh;MAE;1;Adagrad;13,3759;13,3759;4 000
T1-T2-T3-T4_T5/trial_30;3;1 024;0;sigmoid;Huber;0;Adam;2,5921;2,5921;15 400
T1-T2-T3-T4_T5/trial_31;2;1 024;0;ReLU;Huber;0;Adam;2,3365;2,3365;924
T1-T2-T3-T4_T5/trial_32;1;1 024;0,0001;ReLU;Huber;0;Adam;2,4016;2,4016;1 617
T1-T2-T3-T4_T5/trial_33;3;32;0;ReLU;Huber;0;Adam;2,4935;2,4935;5 467
T1-T2-T3-T4_T5/trial_34;2;128;0;ReLU;Huber;0;Adam;2,4267;2,4267;2 772
T1-T2-T3-T4_T5/trial_35;2;1 024;0,0001;ReLU;Huber;0;Adam;2,4511;2,4511;702
T1-T2-T3-T4_T5/trial_36;3;64;0;ReLU;MSE;0;Adam;2,5169;2,5169;2 000
T1-T2-T3-T4_T5/trial_37;1;128;0;tanh;MAE;0;Adam;15,0721;15,0721;4 000
T1-T2-T3-T4_T5/trial_38;3;1 024;0,0001;sigmoid;Huber;0;Adam;8,1049;8,1049;1 309
T1-T2-T3-T4_T5/trial_39;4;32;0;tanh;MSE;0;Adagrad;27,2796;27,2796;7 800
T1-T2-T3-T4_T5/trial_4;5;128;0,0059;tanh;MAE;0;Adam;8,2553;8,2553;273
T1-T2-T3-T4_T5/trial_40;2;512;0,0002;ReLU;Huber;0;Adam;2,4053;2,4053;250
T1-T2-T3-T4_T5/trial_41;1;1 024;0,0001;ReLU;Huber;0;Adam;2,5058;2,5058;924
T1-T2-T3-T4_T5/trial_42;1;1 024;0;ReLU;Huber;0;Adam;2,4557;2,4557;2 002
T1-T2-T3-T4_T5/trial_43;1;1 024;0;ReLU;Huber;0;Adam;2,3604;2,3604;1 232
T1-T2-T3-T4_T5/trial_44;1;1 024;0,0006;ReLU;Huber;0;Adagrad;2,367;2,367;1 694
T1-T2-T3-T4_T5/trial_45;3;1 024;0,0008;tanh;MSE;0;Adagrad;2,9126;2,9126;1 160
T1-T2-T3-T4_T5/trial_46;2;64;0,0006;ReLU;Huber;1;Adagrad;2,4678;2,4678;4 697
T1-T2-T3-T4_T5/trial_47;4;128;0,0011;ReLU;Huber;0;Adagrad;2,5083;2,5083;1 694
T1-T2-T3-T4_T5/trial_48;4;128;0,0049;ReLU;Huber;1;Adagrad;2,3892;2,3892;1 848
T1-T2-T3-T4_T5/trial_49;4;128;0,0016;ReLU;MAE;1;Adagrad;2,4726;2,4726;1 053
T1-T2-T3-T4_T5/trial_5;1;512;0,0021;tanh;MSE;1;Adagrad;3,0111;3,0111;920
T1-T2-T3-T4_T5/trial_6;1;512;0,0001;tanh;MSE;0;Adagrad;12,9495;12,9495;4 000
T1-T2-T3-T4_T5/trial_7;4;32;0;sigmoid;MSE;1;Adam;26,9719;26,9719;7 800
T1-T2-T3-T4_T5/trial_8;4;1 024;0,0023;tanh;MSE;1;Adagrad;8,6817;8,6817;2 000
T1-T2-T3-T4_T5/trial_9;4;512;0,0031;ReLU;Huber;1;Adagrad;4,5337;4,5337;480
T1-T2-T4_T5/trial_0;4;128;0;sigmoid;Huber;0;Adagrad;26,7062;26,7062;15 600
T1-T2-T4_T5/trial_1;4;512;0;sigmoid;Huber;1;Adagrad;26,5312;26,5312;15 600
T1-T2-T4_T5/trial_10;1;1 024;0,0011;ReLU;Huber;0;Adam;2,7037;2,7037;260
T1-T2-T4_T5/trial_11;1;1 024;0,0012;ReLU;Huber;0;Adam;3,126;3,126;440
T1-T2-T4_T5/trial_12;1;1 024;0,0009;ReLU;Huber;0;Adam;2,4988;2,4988;400
T1-T2-T4_T5/trial_13;2;32;0,0092;ReLU;Huber;0;Adam;2,7376;2,7376;240
T1-T2-T4_T5/trial_14;2;32;0,0088;ReLU;Huber;0;Adam;2,9414;2,9414;300
T1-T2-T4_T5/trial_15;1;32;0,0007;ReLU;MSE;0;Adam;2,4721;2,4721;1 220
T1-T2-T4_T5/trial_16;2;32;0,0005;ReLU;Huber;0;Adam;2,4786;2,4786;1 240
T1-T2-T4_T5/trial_17;1;1 024;0,0004;ReLU;Huber;0;Adam;2,4732;2,4732;540
T1-T2-T4_T5/trial_18;2;32;0,0004;ReLU;MSE;1;RMSprop;2,5465;2,5465;500
T1-T2-T4_T5/trial_19;1;1 024;0,0001;ReLU;MAE;0;Adam;2,4737;2,4737;690
T1-T2-T4_T5/trial_2;4;64;0;tanh;MSE;1;RMSprop;24,5475;24,5475;7 800
T1-T2-T4_T5/trial_20;3;32;0,0003;ReLU;Huber;0;Adam;2,4799;2,4799;2 574
T1-T2-T4_T5/trial_21;3;32;0,0004;ReLU;Huber;0;Adam;2,4823;2,4823;2 964
T1-T2-T4_T5/trial_22;2;32;0,002;ReLU;Huber;0;Adam;3,2589;3,2589;1 404
T1-T2-T4_T5/trial_23;3;32;0,0005;ReLU;Huber;0;Adam;2,5889;2,5889;1 716
T1-T2-T4_T5/trial_24;3;32;0,0003;ReLU;Huber;0;Adam;2,5158;2,5158;3 198
T1-T2-T4_T5/trial_25;2;128;0,0016;ReLU;Huber;0;RMSprop;3,958;3,958;380
T1-T2-T4_T5/trial_26;1;256;0,0001;ReLU;Huber;1;Adam;2,4917;2,4917;1 400
T1-T2-T4_T5/trial_27;3;512;0,0006;ReLU;Huber;0;Adam;3,1072;3,1072;780
T1-T2-T4_T5/trial_28;4;1 024;0,0002;ReLU;MAE;0;Adam;2,4802;2,4802;170
T1-T2-T4_T5/trial_29;2;32;0,0001;ReLU;MSE;0;RMSprop;2,4706;2,4706;3 432
T1-T2-T4_T5/trial_3;3;128;0,0051;tanh;Huber;0;Adam;8,4987;8,4987;234
T1-T2-T4_T5/trial_30;1;128;0;sigmoid;Huber;0;Adam;22,6185;22,6185;4 000
T1-T2-T4_T5/trial_31;1;1 024;0,0008;ReLU;Huber;0;Adam;2,4845;2,4845;380
T1-T2-T4_T5/trial_32;1;1 024;0,0004;ReLU;Huber;0;Adam;2,5218;2,5218;640
T1-T2-T4_T5/trial_33;1;1 024;0,0007;ReLU;Huber;0;Adam;2,6785;2,6785;320
T1-T2-T4_T5/trial_34;4;1 024;0,0017;ReLU;Huber;1;Adam;2,9358;2,9358;1 248
T1-T2-T4_T5/trial_35;2;512;0,0002;tanh;Huber;0;Adam;2,9427;2,9427;740
T1-T2-T4_T5/trial_36;3;64;0,0011;sigmoid;Huber;0;Adagrad;19,8239;19,8239;4 000
T1-T2-T4_T5/trial_37;1;128;0,0002;ReLU;Huber;1;Adam;2,4681;2,4681;1 989
T1-T2-T4_T5/trial_38;4;128;0,0002;sigmoid;MSE;1;Adagrad;26,4649;26,4649;7 800
T1-T2-T4_T5/trial_39;2;128;0,0001;tanh;MAE;1;RMSprop;4,5402;4,5402;4 719
T1-T2-T4_T5/trial_4;3;1 024;0,0039;sigmoid;Huber;0;Adagrad;2,7913;2,7913;1 482
T1-T2-T4_T5/trial_40;3;128;0,0045;ReLU;Huber;1;Adam;2,7459;2,7459;663
T1-T2-T4_T5/trial_41;1;128;0,0003;ReLU;Huber;1;Adam;2,5703;2,5703;1 170
T1-T2-T4_T5/trial_42;1;64;0,0002;ReLU;Huber;1;Adam;2,5084;2,5084;1 677
T1-T2-T4_T5/trial_43;1;64;0;ReLU;Huber;1;Adam;2,4797;2,4797;5 109
T1-T2-T4_T5/trial_44;1;64;0,0002;ReLU;Huber;1;Adagrad;3,1382;3,1382;7 800
T1-T2-T4_T5/trial_45;2;64;0,0001;tanh;Huber;1;Adam;4,7859;4,7859;7 800
T1-T2-T4_T5/trial_46;1;256;0,0009;ReLU;Huber;1;Adam;2,4972;2,4972;819
T1-T2-T4_T5/trial_47;2;256;0;sigmoid;MAE;1;Adam;5,7774;5,7774;7 800
T1-T2-T4_T5/trial_48;1;256;0,0005;ReLU;Huber;1;Adam;2,5735;2,5735;858
T1-T2-T4_T5/trial_49;5;256;0,0028;ReLU;MSE;1;Adagrad;2,457;2,457;1 716
T1-T2-T4_T5/trial_5;5;64;0,0002;sigmoid;MAE;1;Adagrad;26,7715;26,7715;7 800
T1-T2-T4_T5/trial_6;5;512;0,0001;tanh;MAE;1;Adagrad;23,8421;23,8421;7 800
T1-T2-T4_T5/trial_7;5;64;0,0028;sigmoid;Huber;0;Adagrad;11,6382;11,6382;4 000
T1-T2-T4_T5/trial_8;2;256;0,0001;tanh;MSE;0;Adam;3,584;3,584;1 750
T1-T2-T4_T5/trial_9;2;256;0,0001;tanh;MAE;0;RMSprop;3,671;3,671;1 050
T1-T3_T5/trial_0;4;256;0,003;ReLU;MSE;0;Adam;3,6306;3,6306;310
T1-T3_T5/trial_1;2;64;0,0001;ReLU;Huber;0;Adagrad;9,3128;9,3128;8 000
T1-T3_T5/trial_10;3;512;0,0006;tanh;Huber;1;Adagrad;7,8221;7,8221;16 000
T1-T3_T5/trial_11;4;128;0,0012;sigmoid;MAE;1;RMSprop;8,0442;8,0442;1 920
T1-T3_T5/trial_12;5;1 024;0,0017;tanh;Huber;0;RMSprop;8,0637;8,0637;640
T1-T3_T5/trial_13;4;64;0,0085;tanh;MAE;1;RMSprop;8,0419;8,0419;430
T1-T3_T5/trial_14;3;512;0,0001;sigmoid;Huber;0;Adagrad;17,9565;17,9565;4 000
T1-T3_T5/trial_15;2;128;0,0015;ReLU;MAE;1;Adagrad;3,6068;3,6068;4 160
T1-T3_T5/trial_16;2;128;0,0007;tanh;MAE;1;Adagrad;13,3818;13,3818;16 000
T1-T3_T5/trial_17;1;128;0,0098;tanh;Huber;1;Adagrad;3,9604;3,9604;1 840
T1-T3_T5/trial_18;2;32;0,0002;ReLU;Huber;1;Adagrad;5,4894;5,4894;16 000
T1-T3_T5/trial_19;3;1 024;0,001;sigmoid;MAE;1;Adagrad;8,0396;8,0396;16 000
T1-T3_T5/trial_2;3;64;0,0043;sigmoid;MSE;1;RMSprop;8,052;8,052;660
T1-T3_T5/trial_20;1;128;0,0004;tanh;Huber;1;Adagrad;12,0884;12,0884;16 000
T1-T3_T5/trial_21;1;128;0,0031;tanh;Huber;1;Adagrad;3,8692;3,8692;6 400
T1-T3_T5/trial_22;1;128;0,0032;tanh;Huber;1;Adagrad;3,9328;3,9328;5 120
T1-T3_T5/trial_23;1;128;0,0037;tanh;Huber;1;Adagrad;3,9663;3,9663;4 640
T1-T3_T5/trial_24;1;128;0,0026;tanh;Huber;1;Adagrad;5,5533;5,5533;2 000
T1-T3_T5/trial_25;1;1 024;0,0056;tanh;Huber;1;Adam;8,0612;8,0612;1 520
T1-T3_T5/trial_26;2;128;0,0094;tanh;Huber;1;Adagrad;4,0231;4,0231;2 240
T1-T3_T5/trial_27;1;32;0,0028;tanh;Huber;1;Adagrad;8,0299;8,0299;16 000
T1-T3_T5/trial_28;2;512;0,0006;tanh;Huber;1;Adagrad;4,1927;4,1927;16 000
T1-T3_T5/trial_29;1;256;0,0036;tanh;MSE;1;Adam;8,0487;8,0487;120
T1-T3_T5/trial_3;1;1 024;0,0068;ReLU;MSE;0;Adam;3,595;3,595;240
T1-T3_T5/trial_30;1;1 024;0,0024;tanh;Huber;1;Adagrad;3,768;3,768;270
T1-T3_T5/trial_31;1;1 024;0,002;tanh;Huber;1;Adagrad;3,9961;3,9961;280
T1-T3_T5/trial_32;2;1 024;0,0057;tanh;Huber;1;Adagrad;4,1571;4,1571;300
T1-T3_T5/trial_33;1;1 024;0,0035;tanh;Huber;1;Adagrad;3,5923;3,5923;450
T1-T3_T5/trial_34;2;1 024;0,0064;sigmoid;Huber;1;Adagrad;4,2227;4,2227;370
T1-T3_T5/trial_35;1;1 024;0,0043;tanh;MSE;1;Adam;4,5143;4,5143;690
T1-T3_T5/trial_36;1;1 024;0,0011;tanh;Huber;1;Adagrad;3,8261;3,8261;630
T1-T3_T5/trial_37;2;1 024;0,0011;tanh;MSE;0;Adagrad;3,8366;3,8366;800
T1-T3_T5/trial_38;1;1 024;0,0009;tanh;Huber;1;Adam;3,7025;3,7025;360
T1-T3_T5/trial_39;1;1 024;0,0005;sigmoid;Huber;1;Adam;3,7926;3,7926;490
T1-T3_T5/trial_4;1;256;0,0049;ReLU;MSE;0;RMSprop;3,6412;3,6412;560
T1-T3_T5/trial_40;1;1 024;0,0002;sigmoid;MSE;0;Adam;3,7185;3,7185;940
T1-T3_T5/trial_41;1;1 024;0,0004;sigmoid;Huber;1;Adam;3,7614;3,7614;420
T1-T3_T5/trial_42;1;1 024;0,0004;sigmoid;Huber;1;Adam;3,627;3,627;510
T1-T3_T5/trial_43;1;1 024;0,0002;sigmoid;Huber;1;Adam;3,6841;3,6841;890
T1-T3_T5/trial_44;1;1 024;0,0001;sigmoid;Huber;1;Adam;3,7409;3,7409;1 720
T1-T3_T5/trial_45;1;256;0,0002;sigmoid;Huber;1;Adam;3,9486;3,9486;1 550
T1-T3_T5/trial_46;5;64;0,0001;sigmoid;Huber;1;Adam;26,4297;26,4297;2 000
T1-T3_T5/trial_47;2;1 024;0,0004;sigmoid;Huber;0;Adam;8,0462;8,0462;160
T1-T3_T5/trial_48;1;1 024;0;sigmoid;Huber;1;Adam;3,6165;3,6165;4 040
T1-T3_T5/trial_49;1;1 024;0;sigmoid;Huber;1;Adam;3,608;3,608;5 320
T1-T3_T5/trial_5;5;256;0;tanh;MAE;1;Adam;23,8142;23,8142;8 000
T1-T3_T5/trial_6;2;1 024;0,0091;tanh;Huber;1;Adagrad;3,6892;3,6892;1 840
T1-T3_T5/trial_7;2;1 024;0,0003;tanh;MAE;1;Adagrad;4,2646;4,2646;8 000
T1-T3_T5/trial_8;4;64;0,0022;ReLU;MAE;0;RMSprop;4,2414;4,2414;420
T1-T3_T5/trial_9;2;32;0;ReLU;Huber;0;Adagrad;23,3149;23,3149;4 000
T2_T4/trial_0;4;512;0;tanh;MAE;1;RMSprop;12,17;12,17;5 600
T2_T4/trial_1;1;128;0,0005;tanh;MSE;1;RMSprop;4,2665;4,2665;1 106
T2_T4/trial_10;2;256;0,0001;ReLU;MAE;0;RMSprop;3,6151;3,6151;1 595
T2_T4/trial_11;3;64;0,0001;ReLU;MAE;0;Adam;3,6135;3,6135;3 052
T2_T4/trial_12;3;256;0;ReLU;MAE;0;Adam;3,5947;3,5947;4 687
T2_T4/trial_13;2;512;0,0002;ReLU;MAE;0;Adam;3,6079;3,6079;2 180
T2_T4/trial_14;2;64;0,0009;ReLU;MAE;0;RMSprop;5,1063;5,1063;420
T2_T4/trial_15;2;32;0,0002;sigmoid;MAE;0;Adam;4,4683;4,4683;11 227
T2_T4/trial_16;1;128;0,0012;ReLU;MAE;0;RMSprop;4,1243;4,1243;1 308
T2_T4/trial_17;2;256;0,0003;ReLU;MAE;0;Adam;3,9639;3,9639;1 090
T2_T4/trial_18;3;512;0,0001;tanh;Huber;0;RMSprop;5,5279;5,5279;1 064
T2_T4/trial_19;3;256;0,0002;sigmoid;MSE;0;Adam;7,1711;7,1711;1 595
T2_T4/trial_2;5;1 024;0,0004;ReLU;MSE;1;Adagrad;3,7593;3,7593;4 290
T2_T4/trial_20;4;512;0,0008;ReLU;MAE;0;RMSprop;3,7884;3,7884;2 289
T2_T4/trial_21;3;512;0;ReLU;MAE;1;Adam;3,5805;3,5805;3 379
T2_T4/trial_22;3;512;0,0001;ReLU;MAE;1;Adam;3,5644;3,5644;2 725
T2_T4/trial_23;3;512;0,0001;ReLU;MAE;1;Adam;3,7364;3,7364;2 071
T2_T4/trial_24;4;512;0,0001;ReLU;MAE;1;Adam;3,6585;3,6585;2 725
T2_T4/trial_25;3;128;0;ReLU;MAE;1;Adam;3,6103;3,6103;5 123
T2_T4/trial_26;3;64;0;ReLU;MAE;1;RMSprop;3,6716;3,6716;8 175
T2_T4/trial_27;4;32;0;ReLU;MAE;1;Adam;29,9743;29,9743;11 000
T2_T4/trial_28;3;256;0,0001;tanh;Huber;1;Adam;4,4874;4,4874;5 600
T2_T4/trial_29;5;512;0;sigmoid;MSE;1;RMSprop;23,5789;23,5789;5 600
T2_T4/trial_3;3;256;0,0001;ReLU;MAE;0;RMSprop;3,553;3,553;3 270
T2_T4/trial_30;4;512;0;tanh;MAE;1;RMSprop;7,1199;7,1199;12 753
T2_T4/trial_31;2;512;0,0001;ReLU;MAE;0;Adam;3,5909;3,5909;1 308
T2_T4/trial_32;2;512;0,0091;ReLU;MAE;0;Adam;3,6929;3,6929;1 090
T2_T4/trial_33;1;512;0,0001;ReLU;MAE;1;Adam;3,6127;3,6127;2 071
T2_T4/trial_34;3;128;0,0004;ReLU;MSE;0;Adam;3,6229;3,6229;518
T2_T4/trial_35;2;1 024;0,0003;tanh;MAE;1;Adagrad;4,1229;4,1229;21 800
T2_T4/trial_36;3;512;0,0006;ReLU;Huber;1;Adam;3,6311;3,6311;1 417
T2_T4/trial_37;3;256;0,0007;ReLU;Huber;1;Adagrad;3,6204;3,6204;2 420
T2_T4/trial_38;4;256;0,0007;sigmoid;Huber;1;Adagrad;26,5002;26,5002;11 000
T2_T4/trial_39;3;256;0,0023;ReLU;Huber;1;Adagrad;3,582;3,582;1 430
T2_T4/trial_4;4;256;0;tanh;Huber;0;Adagrad;27,4834;27,4834;2 800
T2_T4/trial_40;4;256;0,0019;ReLU;Huber;1;Adagrad;3,5952;3,5952;1 870
T2_T4/trial_41;5;256;0,0014;ReLU;Huber;1;Adagrad;3,6294;3,6294;1 925
T2_T4/trial_42;5;256;0,0022;ReLU;Huber;1;Adagrad;3,5854;3,5854;1 430
T2_T4/trial_43;5;256;0,0022;ReLU;Huber;1;Adagrad;3,6112;3,6112;1 375
T2_T4/trial_44;5;256;0,0025;ReLU;Huber;1;Adagrad;3,6271;3,6271;990
T2_T4/trial_45;5;256;0,0039;ReLU;Huber;1;Adagrad;3,6345;3,6345;1 485
T2_T4/trial_46;5;256;0,0017;ReLU;Huber;1;Adagrad;3,6998;3,6998;1 650
T2_T4/trial_47;5;256;0,0048;ReLU;Huber;1;Adagrad;3,6919;3,6919;1 320
T2_T4/trial_48;4;256;0,003;tanh;Huber;1;Adagrad;9,7937;9,7937;11 000
T2_T4/trial_49;5;256;0,0016;ReLU;Huber;1;Adagrad;3,5901;3,5901;1 870
T2_T4/trial_5;4;1 024;0,0043;sigmoid;Huber;1;Adagrad;7,118;7,118;3 488
T2_T4/trial_6;1;1 024;0;sigmoid;Huber;0;Adagrad;27,7138;27,7138;2 800
T2_T4/trial_7;3;512;0;ReLU;MAE;1;Adam;3,5965;3,5965;4 905
T2_T4/trial_8;5;512;0,0022;ReLU;MSE;1;Adam;3,596;3,596;1 090
T2_T4/trial_9;2;32;0,0001;ReLU;MAE;1;Adagrad;19,2879;19,2879;2 800
T1-T3-T4_T5/trial_0;5;64;0,0042;ReLU;Huber;1;Adam;13,1639;13,1639;4 000
T1-T3-T4_T5/trial_1;3;512;0,0013;ReLU;MSE;1;Adagrad;2,5176;2,5176;250
T1-T3-T4_T5/trial_10;1;128;0,0001;sigmoid;MAE;1;RMSprop;3,0495;3,0495;5 850
T1-T3-T4_T5/trial_11;1;128;0,0001;sigmoid;MAE;1;RMSprop;2,9356;2,9356;6 318
T1-T3-T4_T5/trial_12;1;128;0,0002;sigmoid;MAE;1;RMSprop;3,3929;3,3929;4 134
T1-T3-T4_T5/trial_13;2;256;0,0004;sigmoid;MAE;1;RMSprop;3,8439;3,8439;2 262
T1-T3-T4_T5/trial_14;1;128;0,0001;sigmoid;MAE;1;RMSprop;2,9572;2,9572;9 594
T1-T3-T4_T5/trial_15;2;128;0;sigmoid;MAE;1;RMSprop;3,7221;3,7221;15 600
T1-T3-T4_T5/trial_16;1;256;0;tanh;MAE;1;RMSprop;2,8624;2,8624;13 884
T1-T3-T4_T5/trial_17;2;256;0;tanh;MAE;1;RMSprop;4,827;4,827;15 600
T1-T3-T4_T5/trial_18;1;256;0;tanh;Huber;1;RMSprop;10,4095;10,4095;4 000
T1-T3-T4_T5/trial_19;4;1 024;0;tanh;MSE;1;Adagrad;21,5934;21,5934;15 600
T1-T3-T4_T5/trial_2;5;512;0,0027;ReLU;MAE;0;RMSprop;7,6392;7,6392;150
T1-T3-T4_T5/trial_20;2;256;0,0002;tanh;MAE;1;RMSprop;3,5847;3,5847;3 198
T1-T3-T4_T5/trial_21;1;128;0,0001;sigmoid;MAE;1;RMSprop;3,029;3,029;10 374
T1-T3-T4_T5/trial_22;1;128;0;sigmoid;MAE;1;RMSprop;2,956;2,956;13 884
T1-T3-T4_T5/trial_23;1;256;0,0096;tanh;MAE;1;RMSprop;9,2435;9,2435;936
T1-T3-T4_T5/trial_24;2;128;0;sigmoid;MAE;1;RMSprop;9,5319;9,5319;15 600
T1-T3-T4_T5/trial_25;1;32;0,0001;tanh;MAE;1;RMSprop;3,5695;3,5695;14 118
T1-T3-T4_T5/trial_26;2;1 024;0,0008;sigmoid;MAE;1;RMSprop;3,1535;3,1535;350
T1-T3-T4_T5/trial_27;1;64;0,0001;sigmoid;Huber;1;RMSprop;16,4294;16,4294;4 000
T1-T3-T4_T5/trial_28;2;256;0,0001;ReLU;MSE;1;Adagrad;2,6863;2,6863;7 800
T1-T3-T4_T5/trial_29;4;64;0;tanh;MAE;1;Adam;26,2573;26,2573;4 000
T1-T3-T4_T5/trial_3;3;128;0,0004;ReLU;MSE;0;RMSprop;3,5835;3,5835;500
T1-T3-T4_T5/trial_30;1;128;0;ReLU;Huber;1;Adam;2,5264;2,5264;2 808
T1-T3-T4_T5/trial_31;1;128;0;ReLU;Huber;1;Adam;2,521;2,521;2 262
T1-T3-T4_T5/trial_32;1;128;0;ReLU;Huber;1;Adam;2,4633;2,4633;4 758
T1-T3-T4_T5/trial_33;1;128;0;ReLU;Huber;1;Adam;2,4901;2,4901;2 730
T1-T3-T4_T5/trial_34;2;128;0;ReLU;Huber;1;Adam;2,5078;2,5078;1 050
T1-T3-T4_T5/trial_35;3;128;0;ReLU;Huber;0;Adam;2,5111;2,5111;1 130
T1-T3-T4_T5/trial_36;3;512;0;ReLU;Huber;0;Adam;2,4656;2,4656;470
T1-T3-T4_T5/trial_37;3;512;0;ReLU;Huber;0;Adam;2,4553;2,4553;560
T1-T3-T4_T5/trial_38;3;512;0;ReLU;Huber;0;Adam;2,4605;2,4605;490
T1-T3-T4_T5/trial_39;3;512;0;ReLU;Huber;0;Adam;2,4547;2,4547;540
T1-T3-T4_T5/trial_4;3;1 024;0,0039;sigmoid;MAE;0;Adam;8,0539;8,0539;312
T1-T3-T4_T5/trial_40;3;512;0;ReLU;Huber;0;Adam;2,4422;2,4422;570
T1-T3-T4_T5/trial_41;3;512;0;ReLU;Huber;0;Adam;2,4446;2,4446;550
T1-T3-T4_T5/trial_42;3;512;0;ReLU;Huber;0;Adam;2,4659;2,4659;540
T1-T3-T4_T5/trial_43;3;512;0;ReLU;Huber;0;Adam;2,4651;2,4651;620
T1-T3-T4_T5/trial_44;4;512;0;ReLU;Huber;0;Adam;2,4586;2,4586;650
T1-T3-T4_T5/trial_45;4;512;0;ReLU;Huber;0;Adam;2,439;2,439;680
T1-T3-T4_T5/trial_46;4;512;0;ReLU;Huber;0;Adam;2,4514;2,4514;650
T1-T3-T4_T5/trial_47;4;512;0;ReLU;Huber;0;Adam;2,457;2,457;710
T1-T3-T4_T5/trial_48;5;512;0;ReLU;Huber;0;Adam;2,4691;2,4691;320
T1-T3-T4_T5/trial_49;4;512;0;ReLU;MSE;0;Adam;2,4453;2,4453;770
T1-T3-T4_T5/trial_5;5;32;0;sigmoid;MAE;0;Adagrad;27,4442;27,4442;7 800
T1-T3-T4_T5/trial_6;1;128;0,0001;sigmoid;MAE;1;RMSprop;2,9005;2,9005;12 324
T1-T3-T4_T5/trial_7;2;32;0;sigmoid;MSE;0;Adagrad;27,0189;27,0189;15 600
