dataset,trial,mae,rmse,r2
Combined_12M,49,2.9636690616607666,3.7500863075256348,0.8378294706344604
Combined_12M,40,2.958693265914917,3.7468061447143555,0.8386397361755371
Combined_12M,47,2.9578633308410645,3.759917736053467,0.8373299241065979
Combined_12M,2,3.0234408378601074,3.8455417156219482,0.8303019404411316
Combined_12M,13,2.961644411087036,3.762512683868408,0.8361899256706238
Combined_12M,5,2.963226556777954,3.767995834350586,0.8352735042572021
Combined_12M,14,2.9332773685455322,3.7234485149383545,0.8407103419303894
Combined_12M,22,2.9771227836608887,3.7646982669830322,0.8374011516571045
Combined_12M,25,2.9723706245422363,3.7590222358703613,0.8379994034767151
Combined_21M,50,3.6956136226654053,4.92819881439209,0.7745175957679749
Combined_21M,32,3.6556248664855957,4.900227069854736,0.7773549556732178
Combined_21M,35,3.689023017883301,4.900790691375732,0.7773513793945312
Combined_21M,34,3.6811423301696777,4.888432025909424,0.7769353985786438
Combined_21M,33,3.656947135925293,4.886360168457031,0.7782634496688843
Combined_21M,20,3.644775390625,4.906802177429199,0.7759326100349426
Combined_21M,18,3.6597752571105957,4.934817790985107,0.7734573483467102
Combined_21M,27,3.655388355255127,4.8421173095703125,0.7819494009017944
Combined_21M,9,3.593358039855957,4.731346607208252,0.7903772592544556
Combined_21M,11,3.632138967514038,4.844451427459717,0.7827327847480774
Combined_21M,7,3.6266355514526367,4.865553379058838,0.7807592153549194
Combined_21M,29,3.6370766162872314,4.851701259613037,0.780634343624115
Combined_21M,16,3.6228482723236084,4.902720928192139,0.7747222781181335
Combined_21M,42,3.778442859649658,5.025457382202148,0.7658239603042603
Combined_21M,45,3.684664011001587,4.931461811065674,0.7748685479164124
Combined_21M,6,3.6154959201812744,4.795586585998535,0.785020112991333
Combined_21M,28,3.654978036880493,4.884369850158691,0.7797848582267761
Combined_21M,17,3.6731934547424316,4.90026330947876,0.7780804634094238
Combined_21M,1,3.6261837482452393,4.693408489227295,0.7940109968185425
Combined_21M,10,3.7029244899749756,4.927722454071045,0.7735782265663147
Combined_21M,19,3.5921952724456787,4.815929889678955,0.7848411202430725
Combined_21M,26,3.655139923095703,4.876166343688965,0.7788960933685303
Combined_21M,8,3.678769111633301,4.838670253753662,0.7832002639770508
Combined_21M,21,3.863421678543091,5.057000160217285,0.7643120884895325
Combined_21M,44,3.6489670276641846,4.9105401039123535,0.7762612104415894
Combined_21M,43,3.6196513175964355,4.874898910522461,0.7802173495292664
Combined_21M,38,3.6905031204223633,4.948801517486572,0.7736682295799255
Combined_21M,36,3.6664106845855713,4.940621852874756,0.7752674221992493
Combined_21M,31,3.711550235748291,4.918936252593994,0.7766678333282471
Combined_21M,30,3.6503310203552246,4.8931450843811035,0.7770547866821289
Combined_21M,37,3.738325595855713,5.004227638244629,0.7685571908950806
Combined_21M,39,3.6414272785186768,4.871709823608398,0.7796788811683655
Combined_21M,46,3.6901535987854004,4.958526611328125,0.7727275490760803
Combined_21M,41,3.753389596939087,5.005420207977295,0.7674229741096497
Combined_21M,48,3.68599534034729,4.931457042694092,0.7739307284355164
Combined_21M,24,3.7296767234802246,4.953157424926758,0.7730283141136169
Combined_21M,23,3.777735948562622,5.010448455810547,0.7682226300239563
Combined_21M,4,3.727984666824341,4.93133020401001,0.7725240588188171
Combined_21M,15,3.7639358043670654,5.0134148597717285,0.7659507393836975
Combined_21M,3,3.5932581424713135,4.760433673858643,0.7885884642601013
Combined_21M,12,3.7198424339294434,4.849701881408691,0.7801275849342346
Combined_21M,49,3.71441912651062,4.971696853637695,0.7711337804794312
Combined_21M,40,3.6568856239318848,4.918108940124512,0.7764043211936951
Combined_21M,47,3.656029462814331,4.881195545196533,0.778450071811676
Combined_21M,2,3.4887537956237793,4.63176965713501,0.801243007183075
Combined_21M,13,3.591829538345337,4.818755626678467,0.785733699798584
Combined_21M,5,3.791760206222534,4.916697025299072,0.7744372487068176
Combined_21M,14,3.6115150451660156,4.843672275543213,0.7827723026275635
Combined_21M,22,3.670048713684082,4.8705878257751465,0.7800076603889465
Combined_21M,25,3.647636890411377,4.863387107849121,0.7816458940505981
Combined_3M,50,3.0780954360961914,4.1723527908325195,0.7915850877761841
Combined_3M,32,2.9441590309143066,4.012260437011719,0.8079808354377747
Combined_3M,35,2.975255250930786,4.040541172027588,0.8054360747337341
Combined_3M,34,2.9542765617370605,4.017003536224365,0.8072674870491028
