Run;n_layer;n_units;learning_rate;activation;criterion;decroissant;optimizer;Smoothed;Value;Step
T1_T4/trial_38;2;256;0,0003;tanh;Huber;1;Adam;6,6806;6,6806;2 212
T1_T4/trial_39;2;1 024;0,0001;ReLU;Huber;1;Adam;6,1943;6,1943;364
T1_T4/trial_4;1;512;0;sigmoid;Huber;0;RMSprop;6,5264;6,5264;6 771
T1_T4/trial_40;4;64;0;ReLU;Huber;1;Adagrad;29,2995;29,2995;22 200
T1_T4/trial_41;4;32;0,0004;ReLU;Huber;1;Adam;6,1878;6,1878;1 568
T1_T4/trial_42;5;32;0,0002;ReLU;Huber;1;Adam;6,5112;6,5112;1 736
T1_T4/trial_43;3;32;0,0004;ReLU;Huber;1;Adam;6,1778;6,1778;952
T1_T4/trial_44;4;32;0,0006;ReLU;Huber;1;Adam;6,2677;6,2677;896
T1_T4/trial_45;3;256;0,002;ReLU;Huber;0;Adam;6,4892;6,4892;392
T1_T4/trial_46;3;32;0,0001;sigmoid;Huber;1;Adam;21,2584;21,2584;11 200
T1_T4/trial_47;2;512;0,0012;ReLU;MAE;1;RMSprop;6,327;6,327;1 887
T1_T4/trial_48;5;128;0,0061;tanh;Huber;0;Adam;9,7306;9,7306;196
T1_T4/trial_49;3;32;0,0003;sigmoid;MSE;1;Adagrad;30,9293;30,9293;2 800
T1_T4/trial_5;5;1 024;0,0002;sigmoid;Huber;0;Adagrad;9,5572;9,5572;22 200
T1_T4/trial_6;2;128;0,0015;sigmoid;Huber;1;Adagrad;14,2619;14,2619;22 200
T1_T4/trial_7;5;256;0;sigmoid;Huber;1;Adam;19,8494;19,8494;22 200
T1_T4/trial_8;5;256;0,0015;ReLU;Huber;1;RMSprop;7,9589;7,9589;280
T1_T4/trial_9;2;512;0,0016;sigmoid;Huber;1;Adam;9,6229;9,6229;504
T1-T2-T3_T4/trial_0;3;1 024;0,006;sigmoid;MAE;1;Adagrad;3,9983;3,9983;1 863
T1-T2-T3_T4/trial_1;1;32;0,0003;tanh;Huber;1;RMSprop;4,1451;4,1451;4 708
T1-T2-T3_T4/trial_10;5;128;0;ReLU;MAE;0;Adam;3,0732;3,0732;5 778
T1-T2-T3_T4/trial_11;5;256;0,0001;ReLU;MAE;0;RMSprop;3,2173;3,2173;1 819
T1-T2-T3_T4/trial_12;4;512;0,0006;ReLU;MAE;0;RMSprop;3,2237;3,2237;3 103
T1-T2-T3_T4/trial_13;5;256;0;ReLU;MAE;0;RMSprop;3,2004;3,2004;3 564
T1-T2-T3_T4/trial_14;4;128;0,0001;ReLU;MAE;1;Adam;3,0606;3,0606;5 136
T1-T2-T3_T4/trial_15;4;128;0;ReLU;MAE;0;Adam;3,0252;3,0252;3 210
T1-T2-T3_T4/trial_16;4;128;0;ReLU;MAE;0;Adam;3,0396;3,0396;3 745
T1-T2-T3_T4/trial_17;2;128;0,0002;ReLU;MAE;1;Adam;3,0607;3,0607;1 819
T1-T2-T3_T4/trial_18;4;64;0,0015;tanh;MAE;0;Adam;9,1634;9,1634;1 177
T1-T2-T3_T4/trial_19;2;512;0;sigmoid;Huber;1;Adam;3,6709;3,6709;10 272
T1-T2-T3_T4/trial_2;3;64;0,0001;ReLU;MSE;1;Adam;3,1816;3,1816;2 800
T1-T2-T3_T4/trial_20;2;512;0,0093;sigmoid;Huber;0;Adam;9,4667;9,4667;243
T1-T2-T3_T4/trial_21;1;512;0,0001;sigmoid;Huber;1;Adam;3,5089;3,5089;7 383
T1-T2-T3_T4/trial_22;1;512;0;sigmoid;Huber;1;Adam;3,5293;3,5293;8 025
T1-T2-T3_T4/trial_23;1;512;0;sigmoid;Huber;1;Adam;3,4922;3,4922;15 408
T1-T2-T3_T4/trial_24;1;512;0;sigmoid;Huber;1;Adam;3,517;3,517;18 511
T1-T2-T3_T4/trial_25;1;512;0;sigmoid;Huber;1;Adagrad;24,8324;24,8324;21 400
T1-T2-T3_T4/trial_26;1;512;0;sigmoid;Huber;1;Adam;3,5825;3,5825;17 227
T1-T2-T3_T4/trial_27;1;512;0;sigmoid;Huber;1;Adam;3,5813;3,5813;21 400
T1-T2-T3_T4/trial_28;1;512;0;sigmoid;Huber;1;Adam;11,5223;11,5223;2 800
T1-T2-T3_T4/trial_29;2;512;0;sigmoid;Huber;1;Adagrad;27,6776;27,6776;5 400
T1-T2-T3_T4/trial_3;3;128;0;ReLU;MSE;0;Adam;3,1196;3,1196;2 322
T1-T2-T3_T4/trial_30;1;512;0,0002;sigmoid;Huber;1;Adam;3,5622;3,5622;2 160
T1-T2-T3_T4/trial_31;1;512;0,0002;sigmoid;Huber;1;Adam;3,6612;3,6612;2 160
T1-T2-T3_T4/trial_32;1;512;0;sigmoid;Huber;1;Adam;4,2962;4,2962;5 400
T1-T2-T3_T4/trial_33;2;32;0,0003;sigmoid;Huber;1;Adam;10,1971;10,1971;5 400
T1-T2-T3_T4/trial_34;1;64;0;sigmoid;Huber;1;Adam;26,8788;26,8788;5 400
T1-T2-T3_T4/trial_35;1;512;0,0037;sigmoid;Huber;1;Adam;9,2343;9,2343;642
T1-T2-T3_T4/trial_36;2;1 024;0,0001;sigmoid;Huber;1;Adagrad;24,149;24,149;2 800
T1-T2-T3_T4/trial_37;1;32;0,0005;tanh;MSE;1;Adam;4,3874;4,3874;4 320
T1-T2-T3_T4/trial_38;2;512;0,0001;sigmoid;Huber;1;Adam;3,6308;3,6308;4 280
T1-T2-T3_T4/trial_39;1;512;0,0013;sigmoid;Huber;1;RMSprop;4,0101;4,0101;1 712
T1-T2-T3_T4/trial_4;3;1 024;0,0005;sigmoid;Huber;1;RMSprop;4,3184;4,3184;1 036
T1-T2-T3_T4/trial_40;1;64;0;tanh;MSE;1;Adam;22,664;22,664;2 800
T1-T2-T3_T4/trial_41;1;512;0;sigmoid;Huber;1;Adam;3,5613;3,5613;21 400
T1-T2-T3_T4/trial_42;1;512;0;sigmoid;Huber;1;Adam;3,5545;3,5545;18 832
T1-T2-T3_T4/trial_43;1;512;0;sigmoid;Huber;1;Adam;3,4939;3,4939;16 264
T1-T2-T3_T4/trial_44;2;1 024;0;sigmoid;Huber;1;Adam;3,5763;3,5763;9 774
T1-T2-T3_T4/trial_45;1;512;0,0001;sigmoid;Huber;1;Adagrad;20,0306;20,0306;21 400
T1-T2-T3_T4/trial_46;2;512;0;sigmoid;MSE;1;Adam;3,6279;3,6279;21 400
T1-T2-T3_T4/trial_47;1;256;0,0001;sigmoid;Huber;1;RMSprop;3,6797;3,6797;5 400
T1-T2-T3_T4/trial_48;3;32;0,0008;tanh;Huber;1;Adam;4,5145;4,5145;8 100
T1-T2-T3_T4/trial_49;1;512;0;sigmoid;Huber;1;Adam;3,5224;3,5224;9 523
T1-T2-T3_T4/trial_5;4;32;0,0012;tanh;Huber;1;Adagrad;28,8503;28,8503;10 800
T1-T2-T3_T4/trial_6;2;256;0,0002;tanh;MSE;1;Adam;3,9157;3,9157;4 644
T1-T2-T3_T4/trial_7;5;256;0,0001;ReLU;MAE;1;RMSprop;3,0262;3,0262;2 568
T1-T2-T3_T4/trial_8;4;128;0,0001;ReLU;MAE;0;Adam;3,143;3,143;2 160
T1-T2-T3_T4/trial_9;3;1 024;0;sigmoid;MSE;0;Adagrad;24,7822;24,7822;2 800
T2-T3_T4/trial_0;2;64;0,0004;sigmoid;Huber;1;Adam;4,3908;4,3908;4 455
T2-T3_T4/trial_1;5;64;0,0002;sigmoid;Huber;0;Adam;9,2477;9,2477;4 914
T2-T3_T4/trial_10;1;32;0;tanh;MAE;0;RMSprop;25,0241;25,0241;10 800
T2-T3_T4/trial_11;2;64;0;sigmoid;Huber;1;RMSprop;28,7278;28,7278;2 800
T2-T3_T4/trial_12;3;32;0,0006;ReLU;Huber;1;Adagrad;3,1841;3,1841;10 800
T2-T3_T4/trial_13;3;32;0,0007;ReLU;MAE;1;Adagrad;3,1766;3,1766;7 344
T2-T3_T4/trial_14;4;32;0,0099;ReLU;Huber;1;Adagrad;3,1282;3,1282;1 566
T2-T3_T4/trial_15;4;32;0,0009;ReLU;Huber;1;Adagrad;3,1859;3,1859;10 800
T2-T3_T4/trial_16;4;32;0,0012;ReLU;Huber;1;Adagrad;31,4111;31,4111;10 800
T2-T3_T4/trial_17;4;512;0,0001;tanh;Huber;1;Adagrad;26,5606;26,5606;10 800
T2-T3_T4/trial_18;4;32;0,0043;ReLU;Huber;1;RMSprop;3,8261;3,8261;154
T2-T3_T4/trial_19;5;32;0,0013;ReLU;Huber;1;Adagrad;3,1393;3,1393;21 400
T2-T3_T4/trial_2;2;256;0,0019;sigmoid;MAE;0;Adam;4,359;4,359;756
T2-T3_T4/trial_20;5;32;0,0093;tanh;Huber;1;Adagrad;22,9521;22,9521;21 400
T2-T3_T4/trial_21;5;32;0,0012;ReLU;Huber;1;Adagrad;31,6057;31,6057;21 400
T2-T3_T4/trial_22;4;32;0,0013;ReLU;Huber;1;Adagrad;3,1914;3,1914;14 980
T2-T3_T4/trial_23;5;32;0,0009;ReLU;Huber;1;Adagrad;31,3171;31,3171;21 400
T2-T3_T4/trial_24;4;32;0,0004;ReLU;Huber;1;Adagrad;4,6753;4,6753;10 800
T2-T3_T4/trial_25;5;256;0,0051;ReLU;Huber;1;RMSprop;3,7089;3,7089;486
T2-T3_T4/trial_26;4;512;0,0001;ReLU;Huber;1;Adagrad;3,1039;3,1039;17 548
T2-T3_T4/trial_27;3;512;0,0001;ReLU;Huber;1;Adagrad;3,0743;3,0743;19 688
T2-T3_T4/trial_28;3;512;0,0001;ReLU;MSE;1;Adagrad;3,0881;3,0881;21 400
T2-T3_T4/trial_29;1;512;0;tanh;Huber;1;RMSprop;3,4344;3,4344;5 992
T2-T3_T4/trial_3;3;32;0,0067;ReLU;MAE;0;Adagrad;3,2406;3,2406;1 134
T2-T3_T4/trial_30;3;512;0,0001;sigmoid;Huber;1;Adagrad;27,1353;27,1353;21 400
T2-T3_T4/trial_31;4;512;0;ReLU;Huber;1;Adagrad;3,9681;3,9681;21 400
T2-T3_T4/trial_32;3;512;0,0003;ReLU;Huber;1;Adagrad;3,0025;3,0025;11 877
T2-T3_T4/trial_33;3;512;0,0003;ReLU;Huber;1;Adagrad;3,106;3,106;2 106
T2-T3_T4/trial_34;2;512;0,0003;ReLU;Huber;1;Adagrad;3,1067;3,1067;3 159
T2-T3_T4/trial_35;2;512;0,0002;sigmoid;Huber;1;Adam;3,987;3,987;2 808
T2-T3_T4/trial_36;2;512;0,0003;ReLU;MAE;0;Adagrad;3,1174;3,1174;2 997
T2-T3_T4/trial_37;3;512;0,0001;ReLU;Huber;1;Adam;3,221;3,221;702
T2-T3_T4/trial_38;2;1 024;0,0001;ReLU;MSE;0;Adam;3,1865;3,1865;675
T2-T3_T4/trial_39;3;64;0,0004;ReLU;Huber;1;Adam;3,2184;3,2184;1 485
T2-T3_T4/trial_4;5;1 024;0,0002;ReLU;MSE;1;Adam;3,2542;3,2542;1 134
T2-T3_T4/trial_40;1;64;0,0005;sigmoid;MSE;1;Adam;4,164;4,164;4 698
T2-T3_T4/trial_41;3;64;0,0002;ReLU;Huber;1;Adam;3,1727;3,1727;1 458
T2-T3_T4/trial_42;3;64;0,0003;ReLU;Huber;1;Adam;3,1961;3,1961;1 323
T2-T3_T4/trial_43;3;64;0,0003;ReLU;Huber;1;Adam;3,1521;3,1521;756
T2-T3_T4/trial_44;2;64;0,0006;ReLU;MAE;0;Adam;3,2934;3,2934;1 134
T2-T3_T4/trial_45;3;128;0,0002;ReLU;Huber;1;Adam;3,1629;3,1629;1 242
T2-T3_T4/trial_46;2;128;0,0002;tanh;Huber;1;Adam;4,5281;4,5281;3 726
T2-T3_T4/trial_47;3;128;0,0004;ReLU;Huber;0;Adam;3,1962;3,1962;783
T2-T3_T4/trial_48;3;128;0;ReLU;MAE;1;Adam;3,1307;3,1307;2 889
T2-T3_T4/trial_49;2;1 024;0,0001;sigmoid;MSE;1;Adam;4,0602;4,0602;2 800
T2-T3_T4/trial_5;2;1 024;0,0025;ReLU;MSE;0;Adam;3,19;3,19;1 391
T2-T3_T4/trial_6;4;512;0,0034;ReLU;MSE;1;Adam;3,203;3,203;1 080
T2-T3_T4/trial_7;4;128;0,0002;ReLU;MSE;1;Adagrad;3,2289;3,2289;21 400
T2-T3_T4/trial_8;3;256;0,0024;tanh;Huber;0;Adagrad;4,5962;4,5962;1 232
T2-T3_T4/trial_9;5;128;0,0081;sigmoid;MAE;0;Adagrad;9,2721;9,2721;1 728
T1_T5/trial_0;2;32;0;sigmoid;MSE;0;Adagrad;28,7606;28,7606;2 200
T1_T5/trial_1;1;256;0,0001;tanh;MAE;1;Adagrad;21,9289;21,9289;4 200
T1_T5/trial_10;1;512;0;sigmoid;Huber;1;RMSprop;7,9374;7,9374;11 152
T1_T5/trial_11;1;512;0;sigmoid;Huber;1;RMSprop;7,9172;7,9172;10 660
T1_T5/trial_12;2;512;0;sigmoid;Huber;1;RMSprop;8,1165;8,1165;16 400
T1_T5/trial_13;1;64;0,0003;sigmoid;Huber;1;RMSprop;8,5016;8,5016;4 264
T1_T5/trial_14;2;512;0,001;sigmoid;Huber;0;RMSprop;8,4515;8,4515;209
T1_T5/trial_15;1;128;0,0001;sigmoid;Huber;1;RMSprop;7,724;7,724;9 102
T1_T5/trial_16;2;128;0,0001;sigmoid;Huber;0;RMSprop;9,633;9,633;2 200
T1_T5/trial_17;1;128;0,0004;ReLU;Huber;1;Adam;7,2675;7,2675;1 025
T1_T5/trial_18;2;128;0,0004;ReLU;Huber;1;Adam;7,5066;7,5066;451
T1_T5/trial_19;2;128;0,003;ReLU;Huber;1;Adam;7,436;7,436;410
T1_T5/trial_2;1;512;0,0001;sigmoid;Huber;0;RMSprop;7,6883;7,6883;1 331
T1_T5/trial_20;3;128;0,0025;ReLU;Huber;1;Adam;7,1349;7,1349;533
T1_T5/trial_21;3;128;0,0031;ReLU;Huber;1;Adam;7,2847;7,2847;697
T1_T5/trial_22;4;128;0,0027;ReLU;Huber;1;Adam;7,369;7,369;820
T1_T5/trial_23;3;128;0,0026;ReLU;Huber;1;Adam;7,6068;7,6068;328
T1_T5/trial_24;4;128;0,0017;ReLU;Huber;1;Adam;7,0871;7,0871;1 230
T1_T5/trial_25;4;64;0,0005;ReLU;Huber;1;Adam;7,5315;7,5315;656
T1_T5/trial_26;4;128;0,0016;ReLU;Huber;1;Adam;7,7131;7,7131;574
T1_T5/trial_27;4;128;0,0016;ReLU;Huber;1;Adam;7,7064;7,7064;984
T1_T5/trial_28;5;128;0,0049;ReLU;MSE;1;Adam;7,189;7,189;533
T1_T5/trial_29;3;128;0,0006;ReLU;MAE;1;Adam;7,2373;7,2373;779
T1_T5/trial_3;3;256;0,0009;ReLU;MSE;0;RMSprop;7,4668;7,4668;143
T1_T5/trial_30;4;1 024;0,0015;ReLU;MSE;1;Adam;7,1471;7,1471;287
T1_T5/trial_31;3;128;0,005;ReLU;Huber;1;Adam;8,097;8,097;410
T1_T5/trial_32;3;128;0,004;ReLU;Huber;1;Adam;7,3429;7,3429;287
T1_T5/trial_33;3;128;0,002;ReLU;Huber;1;Adam;7,4574;7,4574;525
T1_T5/trial_34;2;64;0,0002;ReLU;Huber;1;Adam;7,317;7,317;656
T1_T5/trial_35;3;32;0,0097;ReLU;Huber;1;Adam;8,4324;8,4324;246
T1_T5/trial_36;4;128;0,0006;ReLU;MAE;1;Adagrad;7,4043;7,4043;2 911
T1_T5/trial_37;3;256;0,0012;ReLU;Huber;1;Adam;7,167;7,167;328
T1_T5/trial_38;5;128;0,0002;tanh;MSE;1;Adam;21,4408;21,4408;4 200
T1_T5/trial_39;4;1 024;0,0066;ReLU;MAE;0;Adam;7,2638;7,2638;738
T1_T5/trial_4;3;256;0,0002;tanh;MAE;0;RMSprop;8,018;8,018;1 476
T1_T5/trial_40;3;256;0,0034;tanh;Huber;1;Adagrad;11,4738;11,4738;2 200
T1_T5/trial_41;2;64;0,0002;ReLU;Huber;1;Adam;7,3476;7,3476;615
T1_T5/trial_42;1;64;0,0001;ReLU;Huber;1;Adam;7,3824;7,3824;1 476
T1_T5/trial_43;1;64;0;ReLU;Huber;1;Adam;7,3964;7,3964;2 214
T1_T5/trial_44;1;64;0;ReLU;Huber;1;Adam;7,4012;7,4012;2 747
T1_T5/trial_45;1;64;0;ReLU;Huber;1;Adam;7,4212;7,4212;2 436
T1_T5/trial_46;1;64;0;tanh;MSE;0;Adagrad;27,4791;27,4791;4 200
T1_T5/trial_47;1;64;0;ReLU;Huber;1;Adam;7,4532;7,4532;3 864
T1_T5/trial_48;1;32;0;ReLU;MAE;1;Adam;7,4802;7,4802;3 612
T1_T5/trial_49;1;64;0;ReLU;Huber;0;Adam;7,4833;7,4833;4 179
T1_T5/trial_5;4;1 024;0,0001;ReLU;MSE;1;Adam;7,2045;7,2045;1 312
T1_T5/trial_6;4;256;0,0065;tanh;MAE;0;Adagrad;10,0956;10,0956;273
T1_T5/trial_7;5;32;0,0088;tanh;MSE;0;Adam;10,0019;10,0019;273
T1_T5/trial_8;5;32;0,0009;tanh;MAE;1;Adagrad;28,484;28,484;2 200
T1_T5/trial_9;5;1 024;0;sigmoid;Huber;0;Adagrad;18,6774;18,6774;16 400
T3_T4/trial_0;1;1 024;0,0006;ReLU;MSE;1;Adam;3,1215;3,1215;224
T3_T4/trial_1;5;64;0,0049;sigmoid;MAE;0;RMSprop;9,2697;9,2697;140
T3_T4/trial_10;2;256;0,0006;ReLU;Huber;0;Adagrad;3,0615;3,0615;1 853
T3_T4/trial_11;2;256;0;ReLU;Huber;0;Adagrad;5,9209;5,9209;21 800
T3_T4/trial_12;2;256;0,0008;ReLU;Huber;0;Adagrad;3,1075;3,1075;1 199
T3_T4/trial_13;2;256;0,0006;ReLU;Huber;0;Adagrad;3,0462;3,0462;1 744
T3_T4/trial_14;3;128;0,0001;ReLU;Huber;0;Adagrad;3,4639;3,4639;21 800
T3_T4/trial_15;2;256;0,0004;ReLU;MAE;0;Adagrad;3,0479;3,0479;8 066
T3_T4/trial_16;3;32;0,0013;tanh;Huber;0;Adagrad;17,1805;17,1805;21 800
T3_T4/trial_17;2;128;0,0002;ReLU;Huber;0;Adagrad;3,0783;3,0783;12 208
T3_T4/trial_18;4;128;0,0002;ReLU;MAE;0;Adagrad;3,1138;3,1138;7 303
T3_T4/trial_19;1;128;0,0001;tanh;MSE;0;Adagrad;24,5725;24,5725;11 000
T3_T4/trial_2;2;1 024;0,0002;tanh;MSE;1;RMSprop;4,605;4,605;840
T3_T4/trial_20;2;512;0,0002;ReLU;Huber;0;Adagrad;3,0455;3,0455;8 175
T3_T4/trial_21;2;512;0,0002;ReLU;Huber;0;Adagrad;3,0618;3,0618;4 905
T3_T4/trial_22;3;512;0,0003;ReLU;Huber;0;Adagrad;3,0814;3,0814;4 687
T3_T4/trial_23;2;512;0,0001;ReLU;Huber;0;Adagrad;3,0703;3,0703;10 246
T3_T4/trial_24;1;512;0;ReLU;Huber;0;Adagrad;3,4261;3,4261;21 800
T3_T4/trial_25;2;512;0,0001;ReLU;Huber;0;Adagrad;3,0737;3,0737;9 156
T3_T4/trial_26;3;128;0,0003;ReLU;Huber;0;Adagrad;3,0887;3,0887;7 739
T3_T4/trial_27;2;512;0;ReLU;Huber;0;Adagrad;12,6416;12,6416;11 000
T3_T4/trial_28;1;512;0;sigmoid;MAE;0;Adagrad;29,2921;29,2921;2 800
T3_T4/trial_29;1;128;0,0004;ReLU;MSE;0;RMSprop;3,1505;3,1505;238
T3_T4/trial_3;5;64;0,0091;ReLU;Huber;1;RMSprop;7,0073;7,0073;252
T3_T4/trial_30;3;512;0,0001;tanh;MSE;0;Adam;3,3508;3,3508;4 033
T3_T4/trial_31;2;64;0,001;ReLU;Huber;0;Adagrad;3,0686;3,0686;6 540
T3_T4/trial_32;2;64;0,0012;ReLU;Huber;0;Adagrad;3,1231;3,1231;2 289
T3_T4/trial_33;2;64;0,0002;ReLU;Huber;0;Adagrad;3,2022;3,2022;21 800
T3_T4/trial_34;3;64;0,0003;ReLU;Huber;0;Adagrad;3,118;3,118;17 767
T3_T4/trial_35;2;64;0,0005;ReLU;Huber;1;RMSprop;3,2448;3,2448;196
T3_T4/trial_36;1;32;0,0019;sigmoid;Huber;0;Adagrad;26,5931;26,5931;2 800
T3_T4/trial_37;2;1 024;0,0009;ReLU;MSE;1;RMSprop;3,4145;3,4145;763
T3_T4/trial_38;3;64;0,0001;sigmoid;MAE;0;Adagrad;29,9177;29,9177;5 600
T3_T4/trial_39;1;128;0,0002;tanh;Huber;1;Adam;3,4015;3,4015;3 630
T3_T4/trial_4;4;1 024;0,0066;sigmoid;Huber;1;Adagrad;9,2156;9,2156;2 212
T3_T4/trial_40;4;512;0,0004;ReLU;Huber;0;RMSprop;4,8261;4,8261;112
T3_T4/trial_41;2;256;0,0006;ReLU;Huber;0;Adagrad;3,0431;3,0431;4 033
T3_T4/trial_42;2;1 024;0,0022;ReLU;Huber;0;Adagrad;3,2771;3,2771;872
T3_T4/trial_43;2;64;0,001;ReLU;Huber;0;Adagrad;3,0795;3,0795;6 213
T3_T4/trial_44;2;256;0,0006;ReLU;Huber;0;Adagrad;3,0536;3,0536;4 033
T3_T4/trial_45;2;256;0,0006;ReLU;Huber;1;Adagrad;3,0564;3,0564;4 251
T3_T4/trial_46;2;256;0,0008;sigmoid;Huber;0;Adam;3,9616;3,9616;1 260
T3_T4/trial_47;1;256;0,0016;ReLU;Huber;0;Adagrad;3,0412;3,0412;1 853
T3_T4/trial_48;5;256;0,0006;ReLU;Huber;0;Adagrad;3,0439;3,0439;1 635
T3_T4/trial_49;3;256;0,0036;ReLU;MAE;1;Adagrad;3,0629;3,0629;1 417
T3_T4/trial_5;4;256;0,0053;sigmoid;MSE;1;Adam;9,1628;9,1628;1 210
T3_T4/trial_6;1;256;0,0015;ReLU;Huber;1;RMSprop;3,4747;3,4747;364
T3_T4/trial_7;5;512;0,0001;sigmoid;Huber;0;Adam;9,1542;9,1542;1 853
T3_T4/trial_8;1;1 024;0,003;tanh;Huber;1;Adam;5,1215;5,1215;420
T3_T4/trial_9;3;32;0,0029;ReLU;MAE;0;Adam;3,6476;3,6476;330
T1-T4_T5/trial_0;1;128;0,0089;tanh;MSE;0;RMSprop;9,7902;9,7902;474
T1-T4_T5/trial_1;5;1 024;0;sigmoid;Huber;0;Adagrad;22,0433;22,0433;4 000
T1-T4_T5/trial_10;3;512;0,0001;ReLU;MAE;1;Adam;3,551;3,551;1 027
T1-T4_T5/trial_11;3;512;0,0001;ReLU;MAE;1;Adam;3,2552;3,2552;1 580
T1-T4_T5/trial_12;3;512;0,0001;ReLU;MAE;1;Adam;3,3767;3,3767;1 501
T1-T4_T5/trial_13;2;64;0,001;ReLU;MAE;1;Adam;3,4124;3,4124;640
T1-T4_T5/trial_14;2;64;0,0012;ReLU;Huber;1;Adam;3,3147;3,3147;520
T1-T4_T5/trial_15;2;64;0,0016;ReLU;Huber;1;Adam;3,3272;3,3272;480
T1-T4_T5/trial_16;2;64;0,0022;ReLU;Huber;1;Adam;3,3514;3,3514;480
T1-T4_T5/trial_17;2;256;0,006;ReLU;Huber;1;Adam;3,4493;3,4493;280
T1-T4_T5/trial_18;2;64;0,0009;ReLU;Huber;0;Adam;3,4398;3,4398;390
T1-T4_T5/trial_19;4;512;0,0007;tanh;Huber;0;Adam;9,5053;9,5053;130
T1-T4_T5/trial_2;1;1 024;0;sigmoid;MSE;0;Adagrad;25,3033;25,3033;8 000
T1-T4_T5/trial_20;2;512;0,0003;ReLU;Huber;0;Adam;3,5771;3,5771;270
T1-T4_T5/trial_21;2;64;0,002;ReLU;Huber;0;Adam;3,3855;3,3855;280
T1-T4_T5/trial_22;2;64;0,0029;ReLU;Huber;0;Adam;3,3801;3,3801;200
T1-T4_T5/trial_23;3;64;0,0007;ReLU;Huber;0;Adam;3,3163;3,3163;380
T1-T4_T5/trial_24;2;64;0,0003;ReLU;Huber;0;Adam;3,5308;3,5308;340
T1-T4_T5/trial_25;1;64;0,0051;ReLU;Huber;0;Adam;3,7489;3,7489;180
T1-T4_T5/trial_26;4;32;0,0001;ReLU;Huber;0;Adam;3,336;3,336;2 640
T1-T4_T5/trial_27;2;256;0;ReLU;Huber;0;Adam;3,4145;3,4145;2 000
T1-T4_T5/trial_28;1;512;0,0018;tanh;Huber;0;RMSprop;9,4759;9,4759;60
T1-T4_T5/trial_29;1;128;0,0079;sigmoid;Huber;0;Adagrad;3,7085;3,7085;2 600
T1-T4_T5/trial_3;1;512;0;ReLU;Huber;1;Adam;3,3628;3,3628;2 920
T1-T4_T5/trial_30;3;64;0,0003;tanh;MAE;0;RMSprop;3,9283;3,9283;3 318
T1-T4_T5/trial_31;4;32;0;ReLU;Huber;0;Adam;3,3597;3,3597;2 540
T1-T4_T5/trial_32;5;32;0;ReLU;Huber;0;Adam;4,4294;4,4294;4 000
T1-T4_T5/trial_33;4;32;0,0001;ReLU;Huber;0;Adam;3,4513;3,4513;2 380
T1-T4_T5/trial_34;4;1 024;0;sigmoid;Huber;0;Adagrad;22,6626;22,6626;4 000
T1-T4_T5/trial_35;3;32;0;ReLU;Huber;0;Adam;3,4406;3,4406;4 000
T1-T4_T5/trial_36;1;1 024;0,0001;ReLU;Huber;0;Adam;3,5025;3,5025;650
T1-T4_T5/trial_37;5;32;0,0002;tanh;Huber;0;Adagrad;26,094;26,094;4 000
T1-T4_T5/trial_38;3;128;0;sigmoid;MSE;0;RMSprop;23,4475;23,4475;2 000
T1-T4_T5/trial_39;1;64;0,0006;ReLU;MSE;0;Adam;3,2794;3,2794;700
T1-T4_T5/trial_4;1;32;0;tanh;MSE;1;RMSprop;21,7169;21,7169;4 000
T1-T4_T5/trial_40;1;512;0;ReLU;Huber;0;Adam;3,3729;3,3729;1 500
T1-T4_T5/trial_41;1;512;0;ReLU;Huber;0;Adam;3,3367;3,3367;1 360
T1-T4_T5/trial_42;1;512;0;ReLU;Huber;0;Adam;3,3852;3,3852;3 280
T1-T4_T5/trial_43;1;512;0;ReLU;Huber;0;Adam;3,4117;3,4117;3 160
T1-T4_T5/trial_44;1;512;0;ReLU;Huber;0;Adam;3,3416;3,3416;2 140
T1-T4_T5/trial_45;1;512;0;ReLU;Huber;0;Adam;3,3907;3,3907;4 000
T1-T4_T5/trial_46;1;512;0;sigmoid;MAE;0;Adagrad;25,3775;25,3775;4 000
T1-T4_T5/trial_47;1;512;0;ReLU;MSE;0;RMSprop;3,327;3,327;1 220
T1-T4_T5/trial_48;1;512;0,0001;ReLU;Huber;0;Adam;3,3269;3,3269;780
T1-T4_T5/trial_49;1;512;0;ReLU;Huber;0;Adam;3,4423;3,4423;3 920
T1-T4_T5/trial_5;1;128;0,0004;tanh;MSE;1;Adagrad;20,8913;20,8913;2 000
T1-T4_T5/trial_6;1;1 024;0,0035;sigmoid;MSE;1;RMSprop;9,6786;9,6786;70
T1-T4_T5/trial_7;5;128;0,0005;ReLU;MSE;1;Adam;3,2735;3,2735;1 060
T1-T4_T5/trial_8;1;256;0;sigmoid;MSE;0;RMSprop;11,4824;11,4824;4 000
T1-T4_T5/trial_9;4;32;0,0001;ReLU;Huber;1;Adagrad;29,1299;29,1299;4 000
T2_T5/trial_0;4;128;0,0071;ReLU;Huber;0;Adagrad;5,9625;5,9625;1 560
T2_T5/trial_1;4;1 024;0;tanh;Huber;1;Adagrad;23,6424;23,6424;16 000
T2_T5/trial_10;4;128;0,0096;ReLU;Huber;0;RMSprop;6,499;6,499;170
T2_T5/trial_11;4;128;0,0092;ReLU;Huber;0;RMSprop;5,6566;5,6566;180
T2_T5/trial_12;4;128;0,0092;ReLU;Huber;0;RMSprop;8,8736;8,8736;160
