dataset,fold,mae,rmse,r2
_6_18M,5,3.930419445037842,4.7342209815979,0.759354829788208
_18_27M,9,2.6404237747192383,3.4973654747009277,0.8493523001670837
_18_27M,7,2.643664836883545,3.6062324047088623,0.8376259803771973
_18_27M,6,2.5878520011901855,3.415074110031128,0.8541144132614136
_18_27M,1,2.6492960453033447,3.4463484287261963,0.85191810131073
_18_27M,10,2.6353695392608643,3.535304546356201,0.8459829092025757
_18_27M,8,2.6761586666107178,3.4600980281829834,0.851324737071991
_18_27M,4,2.6451613903045654,3.532553195953369,0.8443856239318848
_18_27M,3,2.5833816528320312,3.519094705581665,0.8453975915908813
_18_27M,2,2.557307004928589,3.4771969318389893,0.8491116166114807
_18_27M,5,2.587618350982666,3.447176218032837,0.8530932664871216
_24_27M,9,2.205409049987793,3.1350290775299072,0.8852242231369019
_24_27M,7,2.293944835662842,3.6957011222839355,0.8114246726036072
_24_27M,6,2.5360543727874756,5.053454399108887,0.5916029810905457
_24_27M,1,5.097832679748535,23.195375442504883,-10.20188045501709
_24_27M,10,2.3710100650787354,4.468693256378174,0.6961299180984497
_24_27M,8,2.246177911758423,2.8913443088531494,0.9016674160957336
_24_27M,4,2.6877729892730713,6.367133617401123,0.28421682119369507
_24_27M,3,2.1846923828125,3.4754397869110107,0.8418740630149841
_24_27M,2,2.582925319671631,5.365135669708252,0.5896681547164917
_24_27M,5,2.1958775520324707,3.059547185897827,0.8896225690841675
_15_18M,9,2.746554374694824,3.5199902057647705,0.8408724665641785
_15_18M,7,2.881509304046631,3.6249070167541504,0.831081748008728
_15_18M,6,2.6723949909210205,3.4791646003723145,0.843449592590332
_15_18M,1,2.569308280944824,3.4812734127044678,0.8440020680427551
_15_18M,10,2.7086384296417236,3.5253989696502686,0.8393587470054626
_15_18M,8,2.6015188694000244,3.5621283054351807,0.8352317214012146
_15_18M,4,2.700099229812622,3.4834675788879395,0.8437414169311523
_15_18M,3,2.6759848594665527,3.4834392070770264,0.8439109325408936
_15_18M,2,2.5709221363067627,3.432213544845581,0.8483346104621887
_15_18M,5,2.5803027153015137,3.547426223754883,0.8367911577224731
_9_24M,9,2.5471556186676025,3.5627284049987793,0.8814795613288879
_9_24M,7,2.5057907104492188,3.6577670574188232,0.8750718832015991
_9_24M,6,2.609832286834717,3.609184503555298,0.8783684968948364
_9_24M,1,2.7730166912078857,3.9834377765655518,0.8518355488777161
_9_24M,10,2.5104928016662598,3.5778005123138428,0.8804745674133301
_9_24M,8,2.4986796379089355,3.45603346824646,0.8884720206260681
_9_24M,4,2.9993553161621094,3.6851887702941895,0.873191773891449
_9_24M,3,2.8240034580230713,3.7012784481048584,0.8720820546150208
